"source","source_type","target","target_type"
"Orphanet_3233","disease","ENSG00000148053","gene"
"Orphanet_3233","disease","ENSG00000053918","gene"
"Orphanet_3233","disease","ENSG00000068078","gene"
"Orphanet_3233","disease","ENSG00000132155","gene"
"Orphanet_3233","disease","ENSG00000186297","gene"
"Orphanet_3233","disease","ENSG00000111262","gene"
"Orphanet_3233","disease","ENSG00000169031","gene"
"Orphanet_3233","disease","ENSG00000140443","gene"
"Orphanet_3233","disease","ENSG00000131747","gene"
"Orphanet_3233","disease","ENSG00000142627","gene"
"Orphanet_3233","disease","ENSG00000151090","gene"
"Orphanet_3233","disease","ENSG00000187498","gene"
"Orphanet_3233","disease","ENSG00000136160","gene"
"Orphanet_3233","disease","ENSG00000267534","gene"
"Orphanet_370930","disease","ENSG00000068078","gene"
"Orphanet_370930","disease","ENSG00000139219","gene"
"Orphanet_397725","disease","ENSG00000006283","gene"
"Orphanet_397725","disease","ENSG00000182578","gene"
"Orphanet_397725","disease","ENSG00000120251","gene"
"Orphanet_397725","disease","ENSG00000139287","gene"
"Orphanet_397725","disease","ENSG00000141837","gene"
"Orphanet_397725","disease","ENSG00000149295","gene"
"Orphanet_397725","disease","ENSG00000104833","gene"
"Orphanet_397725","disease","ENSG00000112541","gene"
"Orphanet_397725","disease","ENSG00000116106","gene"
"Orphanet_397725","disease","ENSG00000196876","gene"
"Orphanet_397725","disease","ENSG00000091136","gene"
"Orphanet_397725","disease","ENSG00000144891","gene"
"Orphanet_397725","disease","ENSG00000105409","gene"
"Orphanet_79235","disease","ENSG00000101076","gene"
"Orphanet_79235","disease","ENSG00000171759","gene"
"Orphanet_2250","disease","ENSG00000151617","gene"
"Orphanet_2250","disease","ENSG00000138039","gene"
"Orphanet_255138","disease","ENSG00000198695","gene"
"Orphanet_255138","disease","ENSG00000066468","gene"
"Orphanet_255138","disease","ENSG00000116106","gene"
"Orphanet_255138","disease","ENSG00000137285","gene"
"Orphanet_255138","disease","ENSG00000167552","gene"
"Orphanet_26793","disease","ENSG00000171105","gene"
"Orphanet_26793","disease","ENSG00000157184","gene"
"Orphanet_26793","disease","ENSG00000183873","gene"
"Orphanet_26793","disease","ENSG00000198947","gene"
"Orphanet_26793","disease","ENSG00000044524","gene"
"Orphanet_26793","disease","ENSG00000186350","gene"
"Orphanet_2717","disease","ENSG00000146648","gene"
"Orphanet_276575","disease","ENSG00000006071","gene"
"Orphanet_276575","disease","ENSG00000113851","gene"
"Orphanet_276575","disease","ENSG00000082701","gene"
"Orphanet_276575","disease","ENSG00000171105","gene"
"Orphanet_276575","disease","ENSG00000073756","gene"
"Orphanet_276575","disease","ENSG00000211452","gene"
"Orphanet_276575","disease","ENSG00000112038","gene"
"Orphanet_276575","disease","ENSG00000117594","gene"
"Orphanet_276575","disease","ENSG00000157388","gene"
"Orphanet_276575","disease","ENSG00000170214","gene"
"Orphanet_276575","disease","ENSG00000112541","gene"
"Orphanet_276575","disease","ENSG00000115159","gene"
"Orphanet_276575","disease","ENSG00000186951","gene"
"Orphanet_276575","disease","ENSG00000004468","gene"
"Orphanet_276575","disease","ENSG00000036828","gene"
"Orphanet_276575","disease","ENSG00000080573","gene"
"Orphanet_276575","disease","ENSG00000082175","gene"
"Orphanet_276575","disease","ENSG00000100170","gene"
"Orphanet_276575","disease","ENSG00000118432","gene"
"Orphanet_276575","disease","ENSG00000148053","gene"
"Orphanet_276575","disease","ENSG00000198216","gene"
"Orphanet_276575","disease","ENSG00000121879","gene"
"Orphanet_276575","disease","ENSG00000177272","gene"
"Orphanet_276575","disease","ENSG00000070019","gene"
"Orphanet_276575","disease","ENSG00000150594","gene"
"Orphanet_276575","disease","ENSG00000152270","gene"
"Orphanet_276575","disease","ENSG00000158445","gene"
"Orphanet_276575","disease","ENSG00000187486","gene"
"Orphanet_276575","disease","ENSG00000112164","gene"
"Orphanet_276575","disease","ENSG00000116678","gene"
"Orphanet_276575","disease","ENSG00000126351","gene"
"Orphanet_276575","disease","ENSG00000106128","gene"
"Orphanet_276575","disease","ENSG00000197635","gene"
"Orphanet_276575","disease","ENSG00000112964","gene"
"Orphanet_276575","disease","ENSG00000132639","gene"
"Orphanet_276575","disease","ENSG00000133019","gene"
"Orphanet_276575","disease","ENSG00000159640","gene"
"Orphanet_276575","disease","ENSG00000162009","gene"
"Orphanet_276575","disease","ENSG00000185231","gene"
"Orphanet_276575","disease","ENSG00000173826","gene"
"Orphanet_300525","disease","ENSG00000169418","gene"
"Orphanet_300525","disease","ENSG00000160882","gene"
"Orphanet_300525","disease","ENSG00000148680","gene"
"Orphanet_300525","disease","ENSG00000113580","gene"
"Orphanet_300525","disease","ENSG00000169676","gene"
"Orphanet_329931","disease","ENSG00000073756","gene"
"Orphanet_329931","disease","ENSG00000070915","gene"
"Orphanet_329931","disease","ENSG00000163485","gene"
"Orphanet_329931","disease","ENSG00000081052","gene"
"Orphanet_329931","disease","ENSG00000113721","gene"
"Orphanet_329931","disease","ENSG00000165731","gene"
"Orphanet_329931","disease","ENSG00000085662","gene"
"Orphanet_329931","disease","ENSG00000197891","gene"
"Orphanet_329931","disease","ENSG00000169031","gene"
"Orphanet_329931","disease","ENSG00000188153","gene"
"Orphanet_329931","disease","ENSG00000074803","gene"
"Orphanet_329931","disease","ENSG00000126895","gene"
"Orphanet_329931","disease","ENSG00000130702","gene"
"Orphanet_329931","disease","ENSG00000187498","gene"
"Orphanet_329931","disease","ENSG00000159640","gene"
"Orphanet_329931","disease","ENSG00000169676","gene"
"Orphanet_329931","disease","ENSG00000188389","gene"
"Orphanet_35710","disease","ENSG00000081052","gene"
"Orphanet_35710","disease","ENSG00000085662","gene"
"Orphanet_35710","disease","ENSG00000100170","gene"
"Orphanet_35710","disease","ENSG00000143839","gene"
"Orphanet_35710","disease","ENSG00000001626","gene"
"Orphanet_35710","disease","ENSG00000074803","gene"
"Orphanet_35710","disease","ENSG00000187498","gene"
"Orphanet_35710","disease","ENSG00000066230","gene"
"Orphanet_35710","disease","ENSG00000151623","gene"
"Orphanet_363705","disease","ENSG00000077782","gene"
"Orphanet_363705","disease","ENSG00000108821","gene"
"Orphanet_363705","disease","ENSG00000066468","gene"
"Orphanet_363705","disease","ENSG00000139219","gene"
"Orphanet_397927","disease","ENSG00000115825","gene"
"Orphanet_397927","disease","ENSG00000157184","gene"
"Orphanet_397927","disease","ENSG00000077782","gene"
"Orphanet_397927","disease","ENSG00000068078","gene"
"Orphanet_397927","disease","ENSG00000172819","gene"
"Orphanet_440","disease","ENSG00000169083","gene"
"Orphanet_440","disease","ENSG00000133216","gene"
"Orphanet_440","disease","ENSG00000066468","gene"
"Orphanet_163649","disease","ENSG00000197122","gene"
"Orphanet_163649","disease","ENSG00000108821","gene"
"Orphanet_163649","disease","ENSG00000066468","gene"
"Orphanet_163649","disease","ENSG00000077092","gene"
"Orphanet_163649","disease","ENSG00000068078","gene"
"Orphanet_163649","disease","ENSG00000060718","gene"
"Orphanet_163649","disease","ENSG00000126351","gene"
"Orphanet_163649","disease","ENSG00000139219","gene"
"Orphanet_163649","disease","ENSG00000081248","gene"
"Orphanet_1660","disease","ENSG00000146648","gene"
"Orphanet_199296","disease","ENSG00000006071","gene"
"Orphanet_199296","disease","ENSG00000113851","gene"
"Orphanet_199296","disease","ENSG00000198049","gene"
"Orphanet_199296","disease","ENSG00000015520","gene"
"Orphanet_199296","disease","ENSG00000117594","gene"
"Orphanet_199296","disease","ENSG00000149295","gene"
"Orphanet_199296","disease","ENSG00000166148","gene"
"Orphanet_199296","disease","ENSG00000160882","gene"
"Orphanet_199296","disease","ENSG00000186951","gene"
"Orphanet_199296","disease","ENSG00000082175","gene"
"Orphanet_199296","disease","ENSG00000140459","gene"
"Orphanet_199296","disease","ENSG00000158445","gene"
"Orphanet_199296","disease","ENSG00000116678","gene"
"Orphanet_199296","disease","ENSG00000057252","gene"
"Orphanet_199296","disease","ENSG00000112964","gene"
"Orphanet_199296","disease","ENSG00000113580","gene"
"Orphanet_199296","disease","ENSG00000162009","gene"
"Orphanet_199296","disease","ENSG00000185231","gene"
"Orphanet_199296","disease","ENSG00000173826","gene"
"Orphanet_2319","disease","ENSG00000077782","gene"
"Orphanet_2319","disease","ENSG00000066468","gene"
"Orphanet_2319","disease","ENSG00000068078","gene"
"Orphanet_2319","disease","ENSG00000139219","gene"
"Orphanet_241","disease","ENSG00000146648","gene"
"Orphanet_241","disease","ENSG00000157404","gene"
"Orphanet_241","disease","ENSG00000258839","gene"
"Orphanet_241","disease","ENSG00000163599","gene"
"Orphanet_241","disease","ENSG00000136160","gene"
"Orphanet_251365","disease","ENSG00000244734","gene"
"Orphanet_2729","disease","ENSG00000066468","gene"
"Orphanet_319675","disease","ENSG00000091831","gene"
"Orphanet_319675","disease","ENSG00000131759","gene"
"Orphanet_319675","disease","ENSG00000001626","gene"
"Orphanet_319675","disease","ENSG00000138039","gene"
"Orphanet_3434","disease","ENSG00000066468","gene"
"Orphanet_3434","disease","ENSG00000138039","gene"
"Orphanet_3434","disease","ENSG00000136160","gene"
"Orphanet_3455","disease","ENSG00000092969","gene"
"Orphanet_3455","disease","ENSG00000066468","gene"
"Orphanet_566","disease","ENSG00000187498","gene"
"Orphanet_63440","disease","ENSG00000068024","gene"
"Orphanet_63440","disease","ENSG00000077782","gene"
"Orphanet_63440","disease","ENSG00000066468","gene"
"Orphanet_63440","disease","ENSG00000105723","gene"
"Orphanet_63440","disease","ENSG00000151090","gene"
"Orphanet_67048","disease","ENSG00000169083","gene"
"Orphanet_67048","disease","ENSG00000138039","gene"
"Orphanet_79094","disease","ENSG00000146648","gene"
"Orphanet_79094","disease","ENSG00000232810","gene"
"Orphanet_79094","disease","ENSG00000069431","gene"
"Orphanet_79094","disease","ENSG00000113721","gene"
"Orphanet_79094","disease","ENSG00000121361","gene"
"Orphanet_79094","disease","ENSG00000121966","gene"
"Orphanet_79094","disease","ENSG00000186350","gene"
"Orphanet_169799","disease","ENSG00000101981","gene"
"Orphanet_171829","disease","ENSG00000077782","gene"
"Orphanet_1878","disease","ENSG00000169083","gene"
"Orphanet_1878","disease","ENSG00000196569","gene"
"Orphanet_1878","disease","ENSG00000204291","gene"
"Orphanet_1878","disease","ENSG00000142156","gene"
"Orphanet_1878","disease","ENSG00000196876","gene"
"Orphanet_1878","disease","ENSG00000198947","gene"
"Orphanet_1878","disease","ENSG00000135862","gene"
"Orphanet_1878","disease","ENSG00000205571","gene"
"Orphanet_1878","disease","ENSG00000171298","gene"
"Orphanet_1878","disease","ENSG00000163359","gene"
"Orphanet_1878","disease","ENSG00000187498","gene"
"Orphanet_1878","disease","ENSG00000007314","gene"
"Orphanet_1878","disease","ENSG00000081248","gene"
"Orphanet_189439","disease","ENSG00000112033","gene"
"Orphanet_189439","disease","ENSG00000198049","gene"
"Orphanet_189439","disease","ENSG00000147246","gene"
"Orphanet_189439","disease","ENSG00000117594","gene"
"Orphanet_189439","disease","ENSG00000165731","gene"
"Orphanet_189439","disease","ENSG00000166148","gene"
"Orphanet_189439","disease","ENSG00000157404","gene"
"Orphanet_189439","disease","ENSG00000198947","gene"
"Orphanet_189439","disease","ENSG00000148053","gene"
"Orphanet_189439","disease","ENSG00000140459","gene"
"Orphanet_189439","disease","ENSG00000135312","gene"
"Orphanet_189439","disease","ENSG00000152270","gene"
"Orphanet_189439","disease","ENSG00000104368","gene"
"Orphanet_189439","disease","ENSG00000113231","gene"
"Orphanet_189439","disease","ENSG00000116678","gene"
"Orphanet_189439","disease","ENSG00000126351","gene"
"Orphanet_189439","disease","ENSG00000057252","gene"
"Orphanet_189439","disease","ENSG00000113580","gene"
"Orphanet_189439","disease","ENSG00000138039","gene"
"Orphanet_189439","disease","ENSG00000171303","gene"
"Orphanet_189439","disease","ENSG00000185231","gene"
"Orphanet_189439","disease","ENSG00000198793","gene"
"Orphanet_2251","disease","ENSG00000146648","gene"
"Orphanet_2251","disease","ENSG00000157404","gene"
"Orphanet_2251","disease","ENSG00000258839","gene"
"Orphanet_247667","disease","ENSG00000077782","gene"
"Orphanet_247667","disease","ENSG00000066468","gene"
"Orphanet_247667","disease","ENSG00000068078","gene"
"Orphanet_247667","disease","ENSG00000074803","gene"
"Orphanet_247667","disease","ENSG00000081248","gene"
"Orphanet_2505","disease","ENSG00000112115","gene"
"Orphanet_2505","disease","ENSG00000232810","gene"
"Orphanet_2505","disease","ENSG00000066468","gene"
"Orphanet_2505","disease","ENSG00000004468","gene"
"Orphanet_2505","disease","ENSG00000097007","gene"
"Orphanet_2505","disease","ENSG00000110944","gene"
"Orphanet_2505","disease","ENSG00000010610","gene"
"Orphanet_2505","disease","ENSG00000111537","gene"
"Orphanet_2505","disease","ENSG00000196230","gene"
"Orphanet_2505","disease","ENSG00000151617","gene"
"Orphanet_2505","disease","ENSG00000120217","gene"
"Orphanet_2505","disease","ENSG00000188389","gene"
"Orphanet_2505","disease","ENSG00000136244","gene"
"Orphanet_319589","disease","ENSG00000159128","gene"
"Orphanet_324703","disease","ENSG00000105329","gene"
"Orphanet_324703","disease","ENSG00000165025","gene"
"Orphanet_324703","disease","ENSG00000113721","gene"
"Orphanet_324703","disease","ENSG00000117601","gene"
"Orphanet_330054","disease","ENSG00000134871","gene"
"Orphanet_330054","disease","ENSG00000081052","gene"
"Orphanet_330054","disease","ENSG00000142156","gene"
"Orphanet_330054","disease","ENSG00000198947","gene"
"Orphanet_330054","disease","ENSG00000068078","gene"
"Orphanet_330054","disease","ENSG00000132155","gene"
"Orphanet_330054","disease","ENSG00000131747","gene"
"Orphanet_330054","disease","ENSG00000142627","gene"
"Orphanet_330054","disease","ENSG00000163359","gene"
"Orphanet_452","disease","ENSG00000169083","gene"
"Orphanet_452","disease","ENSG00000138039","gene"
"Orphanet_139455","disease","ENSG00000133256","gene"
"Orphanet_139455","disease","ENSG00000132915","gene"
"Orphanet_139455","disease","ENSG00000102001","gene"
"Orphanet_139455","disease","ENSG00000101680","gene"
"Orphanet_139474","disease","ENSG00000105329","gene"
"Orphanet_1450","disease","ENSG00000077782","gene"
"Orphanet_1450","disease","ENSG00000165731","gene"
"Orphanet_1450","disease","ENSG00000134853","gene"
"Orphanet_2008","disease","ENSG00000092969","gene"
"Orphanet_2008","disease","ENSG00000146648","gene"
"Orphanet_2008","disease","ENSG00000073756","gene"
"Orphanet_2008","disease","ENSG00000163558","gene"
"Orphanet_2008","disease","ENSG00000196411","gene"
"Orphanet_2008","disease","ENSG00000113721","gene"
"Orphanet_2008","disease","ENSG00000132170","gene"
"Orphanet_2008","disease","ENSG00000066468","gene"
"Orphanet_2008","disease","ENSG00000121966","gene"
"Orphanet_2008","disease","ENSG00000144891","gene"
"Orphanet_2008","disease","ENSG00000137673","gene"
"Orphanet_2008","disease","ENSG00000151617","gene"
"Orphanet_2008","disease","ENSG00000130702","gene"
"Orphanet_2008","disease","ENSG00000128602","gene"
"Orphanet_2008","disease","ENSG00000138039","gene"
"Orphanet_2008","disease","ENSG00000159640","gene"
"Orphanet_2008","disease","ENSG00000157764","gene"
"Orphanet_2047","disease","ENSG00000105329","gene"
"Orphanet_2047","disease","ENSG00000167941","gene"
"Orphanet_2615","disease","ENSG00000160255","gene"
"Orphanet_2615","disease","ENSG00000162434","gene"
"Orphanet_2615","disease","ENSG00000137869","gene"
"Orphanet_2762","disease","ENSG00000060718","gene"
"Orphanet_2762","disease","ENSG00000000938","gene"
"Orphanet_324718","disease","ENSG00000105329","gene"
"Orphanet_324718","disease","ENSG00000165025","gene"
"Orphanet_324718","disease","ENSG00000113721","gene"
"Orphanet_324718","disease","ENSG00000117601","gene"
"Orphanet_369861","disease","ENSG00000165025","gene"
"Orphanet_369861","disease","ENSG00000254087","gene"
"Orphanet_369861","disease","ENSG00000171791","gene"
"Orphanet_369861","disease","ENSG00000111537","gene"
"Orphanet_369861","disease","ENSG00000100385","gene"
"Orphanet_369861","disease","ENSG00000096968","gene"
"Orphanet_369861","disease","ENSG00000105639","gene"
"Orphanet_369861","disease","ENSG00000198793","gene"
"Orphanet_79076","disease","ENSG00000139219","gene"
"Orphanet_1275","disease","ENSG00000077782","gene"
"Orphanet_1275","disease","ENSG00000108821","gene"
"Orphanet_1275","disease","ENSG00000068078","gene"
"Orphanet_1275","disease","ENSG00000139219","gene"
"Orphanet_168984","disease","ENSG00000121879","gene"
"Orphanet_179494","disease","ENSG00000091831","gene"
"Orphanet_179494","disease","ENSG00000232810","gene"
"Orphanet_179494","disease","ENSG00000073756","gene"
"Orphanet_179494","disease","ENSG00000169083","gene"
"Orphanet_179494","disease","ENSG00000105851","gene"
"Orphanet_179494","disease","ENSG00000147246","gene"
"Orphanet_179494","disease","ENSG00000132170","gene"
"Orphanet_179494","disease","ENSG00000149295","gene"
"Orphanet_179494","disease","ENSG00000170214","gene"
"Orphanet_179494","disease","ENSG00000112541","gene"
"Orphanet_179494","disease","ENSG00000157404","gene"
"Orphanet_179494","disease","ENSG00000118432","gene"
"Orphanet_179494","disease","ENSG00000171094","gene"
"Orphanet_179494","disease","ENSG00000121879","gene"
"Orphanet_179494","disease","ENSG00000135446","gene"
"Orphanet_179494","disease","ENSG00000070019","gene"
"Orphanet_179494","disease","ENSG00000148408","gene"
"Orphanet_179494","disease","ENSG00000152270","gene"
"Orphanet_179494","disease","ENSG00000163288","gene"
"Orphanet_179494","disease","ENSG00000137869","gene"
"Orphanet_179494","disease","ENSG00000142319","gene"
"Orphanet_179494","disease","ENSG00000001626","gene"
"Orphanet_179494","disease","ENSG00000065675","gene"
"Orphanet_179494","disease","ENSG00000112164","gene"
"Orphanet_179494","disease","ENSG00000116678","gene"
"Orphanet_179494","disease","ENSG00000126351","gene"
"Orphanet_179494","disease","ENSG00000106128","gene"
"Orphanet_179494","disease","ENSG00000109163","gene"
"Orphanet_179494","disease","ENSG00000182866","gene"
"Orphanet_179494","disease","ENSG00000101180","gene"
"Orphanet_179494","disease","ENSG00000112964","gene"
"Orphanet_179494","disease","ENSG00000113580","gene"
"Orphanet_179494","disease","ENSG00000132639","gene"
"Orphanet_179494","disease","ENSG00000133019","gene"
"Orphanet_179494","disease","ENSG00000138039","gene"
"Orphanet_179494","disease","ENSG00000162733","gene"
"Orphanet_179494","disease","ENSG00000162009","gene"
"Orphanet_179494","disease","ENSG00000196639","gene"
"Orphanet_1798","disease","ENSG00000197122","gene"
"Orphanet_1798","disease","ENSG00000120659","gene"
"Orphanet_1798","disease","ENSG00000077782","gene"
"Orphanet_1798","disease","ENSG00000108821","gene"
"Orphanet_1798","disease","ENSG00000066468","gene"
"Orphanet_1798","disease","ENSG00000068078","gene"
"Orphanet_1798","disease","ENSG00000060718","gene"
"Orphanet_1798","disease","ENSG00000126351","gene"
"Orphanet_1798","disease","ENSG00000139219","gene"
"Orphanet_1798","disease","ENSG00000081248","gene"
"Orphanet_1952","disease","ENSG00000068024","gene"
"Orphanet_1952","disease","ENSG00000164692","gene"
"Orphanet_1952","disease","ENSG00000182578","gene"
"Orphanet_1952","disease","ENSG00000115825","gene"
"Orphanet_1952","disease","ENSG00000163932","gene"
"Orphanet_1952","disease","ENSG00000137745","gene"
"Orphanet_1952","disease","ENSG00000167941","gene"
"Orphanet_1952","disease","ENSG00000068078","gene"
"Orphanet_1952","disease","ENSG00000152270","gene"
"Orphanet_1952","disease","ENSG00000126351","gene"
"Orphanet_1952","disease","ENSG00000139219","gene"
"Orphanet_1952","disease","ENSG00000182054","gene"
"Orphanet_1952","disease","ENSG00000134352","gene"
"Orphanet_2343","disease","ENSG00000077782","gene"
"Orphanet_2343","disease","ENSG00000066468","gene"
"Orphanet_2343","disease","ENSG00000068078","gene"
"Orphanet_2343","disease","ENSG00000139219","gene"
"Orphanet_2343","disease","ENSG00000151090","gene"
"Orphanet_2408","disease","ENSG00000145864","gene"
"Orphanet_2408","disease","ENSG00000081052","gene"
"Orphanet_2408","disease","ENSG00000068078","gene"
"Orphanet_2408","disease","ENSG00000169031","gene"
"Orphanet_251014","disease","ENSG00000092969","gene"
"Orphanet_251014","disease","ENSG00000066468","gene"
"Orphanet_261311","disease","ENSG00000066468","gene"
"Orphanet_3232","disease","ENSG00000010322","gene"
"Orphanet_3232","disease","ENSG00000077782","gene"
"Orphanet_3232","disease","ENSG00000151617","gene"
"Orphanet_3232","disease","ENSG00000267534","gene"
"Orphanet_356","disease","ENSG00000157103","gene"
"Orphanet_356","disease","ENSG00000182578","gene"
"Orphanet_356","disease","ENSG00000141837","gene"
"Orphanet_356","disease","ENSG00000144285","gene"
"Orphanet_356","disease","ENSG00000149295","gene"
"Orphanet_356","disease","ENSG00000164794","gene"
"Orphanet_356","disease","ENSG00000104833","gene"
"Orphanet_356","disease","ENSG00000196876","gene"
"Orphanet_356","disease","ENSG00000053918","gene"
"Orphanet_356","disease","ENSG00000165646","gene"
"Orphanet_356","disease","ENSG00000007402","gene"
"Orphanet_356","disease","ENSG00000111262","gene"
"Orphanet_356","disease","ENSG00000105409","gene"
"Orphanet_356","disease","ENSG00000145888","gene"
"Orphanet_397946","disease","ENSG00000022355","gene"
"Orphanet_397946","disease","ENSG00000157103","gene"
"Orphanet_397946","disease","ENSG00000006283","gene"
"Orphanet_397946","disease","ENSG00000182578","gene"
"Orphanet_397946","disease","ENSG00000182389","gene"
"Orphanet_397946","disease","ENSG00000196569","gene"
"Orphanet_397946","disease","ENSG00000141837","gene"
"Orphanet_397946","disease","ENSG00000144285","gene"
"Orphanet_397946","disease","ENSG00000164794","gene"
"Orphanet_397946","disease","ENSG00000104833","gene"
"Orphanet_397946","disease","ENSG00000196876","gene"
"Orphanet_397946","disease","ENSG00000053918","gene"
"Orphanet_397946","disease","ENSG00000087085","gene"
"Orphanet_397946","disease","ENSG00000134853","gene"
"Orphanet_397946","disease","ENSG00000091136","gene"
"Orphanet_397946","disease","ENSG00000135862","gene"
"Orphanet_397946","disease","ENSG00000164258","gene"
"Orphanet_397946","disease","ENSG00000007402","gene"
"Orphanet_397946","disease","ENSG00000111262","gene"
"Orphanet_397946","disease","ENSG00000166862","gene"
"Orphanet_397946","disease","ENSG00000177301","gene"
"Orphanet_397946","disease","ENSG00000105409","gene"
"Orphanet_397946","disease","ENSG00000145888","gene"
"Orphanet_404466","disease","ENSG00000113327","gene"
"Orphanet_404466","disease","ENSG00000126218","gene"
"Orphanet_404466","disease","ENSG00000145545","gene"
"Orphanet_404466","disease","ENSG00000261456","gene"
"Orphanet_404466","disease","ENSG00000169083","gene"
"Orphanet_404466","disease","ENSG00000180914","gene"
"Orphanet_404466","disease","ENSG00000197122","gene"
"Orphanet_404466","disease","ENSG00000141837","gene"
"Orphanet_404466","disease","ENSG00000172572","gene"
"Orphanet_404466","disease","ENSG00000140009","gene"
"Orphanet_404466","disease","ENSG00000106123","gene"
"Orphanet_404466","disease","ENSG00000157404","gene"
"Orphanet_404466","disease","ENSG00000047936","gene"
"Orphanet_404466","disease","ENSG00000082175","gene"
"Orphanet_404466","disease","ENSG00000131759","gene"
"Orphanet_404466","disease","ENSG00000082556","gene"
"Orphanet_404466","disease","ENSG00000105723","gene"
"Orphanet_404466","disease","ENSG00000132681","gene"
"Orphanet_404466","disease","ENSG00000001626","gene"
"Orphanet_404466","disease","ENSG00000137070","gene"
"Orphanet_404466","disease","ENSG00000084674","gene"
"Orphanet_404466","disease","ENSG00000116678","gene"
"Orphanet_404466","disease","ENSG00000130816","gene"
"Orphanet_404466","disease","ENSG00000168418","gene"
"Orphanet_404466","disease","ENSG00000111275","gene"
"Orphanet_404466","disease","ENSG00000162733","gene"
"Orphanet_404466","disease","ENSG00000145888","gene"
"Orphanet_57782","disease","ENSG00000182578","gene"
"Orphanet_57782","disease","ENSG00000108821","gene"
"Orphanet_57782","disease","ENSG00000167941","gene"
"Orphanet_57782","disease","ENSG00000134352","gene"
"Orphanet_644","disease","ENSG00000182578","gene"
"Orphanet_644","disease","ENSG00000114859","gene"
"Orphanet_644","disease","ENSG00000133256","gene"
"Orphanet_644","disease","ENSG00000102001","gene"
"Orphanet_644","disease","ENSG00000171298","gene"
"Orphanet_644","disease","ENSG00000065675","gene"
"Orphanet_652","disease","ENSG00000149295","gene"
"Orphanet_652","disease","ENSG00000165731","gene"
"Orphanet_652","disease","ENSG00000036828","gene"
"Orphanet_652","disease","ENSG00000151090","gene"
"Orphanet_652","disease","ENSG00000185231","gene"
"Orphanet_652","disease","ENSG00000173826","gene"
"Orphanet_70593","disease","ENSG00000091831","gene"
"Orphanet_70593","disease","ENSG00000112115","gene"
"Orphanet_70593","disease","ENSG00000091181","gene"
"Orphanet_70593","disease","ENSG00000113263","gene"
"Orphanet_70593","disease","ENSG00000166501","gene"
"Orphanet_70593","disease","ENSG00000232810","gene"
"Orphanet_70593","disease","ENSG00000115594","gene"
"Orphanet_70593","disease","ENSG00000165025","gene"
"Orphanet_70593","disease","ENSG00000177455","gene"
"Orphanet_70593","disease","ENSG00000010671","gene"
"Orphanet_70593","disease","ENSG00000156738","gene"
"Orphanet_70593","disease","ENSG00000254087","gene"
"Orphanet_70593","disease","ENSG00000007312","gene"
"Orphanet_70593","disease","ENSG00000163932","gene"
"Orphanet_70593","disease","ENSG00000166148","gene"
"Orphanet_70593","disease","ENSG00000183813","gene"
"Orphanet_70593","disease","ENSG00000012124","gene"
"Orphanet_70593","disease","ENSG00000102524","gene"
"Orphanet_70593","disease","ENSG00000177663","gene"
"Orphanet_70593","disease","ENSG00000160255","gene"
"Orphanet_70593","disease","ENSG00000171791","gene"
"Orphanet_70593","disease","ENSG00000027697","gene"
"Orphanet_70593","disease","ENSG00000097007","gene"
"Orphanet_70593","disease","ENSG00000110944","gene"
"Orphanet_70593","disease","ENSG00000148229","gene"
"Orphanet_70593","disease","ENSG00000115232","gene"
"Orphanet_70593","disease","ENSG00000121966","gene"
"Orphanet_70593","disease","ENSG00000139626","gene"
"Orphanet_70593","disease","ENSG00000010810","gene"
"Orphanet_70593","disease","ENSG00000027075","gene"
"Orphanet_70593","disease","ENSG00000170989","gene"
"Orphanet_70593","disease","ENSG00000010610","gene"
"Orphanet_70593","disease","ENSG00000105397","gene"
"Orphanet_70593","disease","ENSG00000111537","gene"
"Orphanet_70593","disease","ENSG00000160716","gene"
"Orphanet_70593","disease","ENSG00000196664","gene"
"Orphanet_70593","disease","ENSG00000100385","gene"
"Orphanet_70593","disease","ENSG00000113525","gene"
"Orphanet_70593","disease","ENSG00000077238","gene"
"Orphanet_70593","disease","ENSG00000163599","gene"
"Orphanet_70593","disease","ENSG00000005844","gene"
"Orphanet_70593","disease","ENSG00000171608","gene"
"Orphanet_70593","disease","ENSG00000182866","gene"
"Orphanet_70593","disease","ENSG00000105639","gene"
"Orphanet_70593","disease","ENSG00000120217","gene"
"Orphanet_70593","disease","ENSG00000134352","gene"
"Orphanet_70593","disease","ENSG00000142166","gene"
"Orphanet_70593","disease","ENSG00000188389","gene"
"Orphanet_70593","disease","ENSG00000196639","gene"
"Orphanet_70593","disease","ENSG00000198793","gene"
"Orphanet_70593","disease","ENSG00000267534","gene"
"Orphanet_70593","disease","ENSG00000136244","gene"
"Orphanet_70593","disease","ENSG00000196262","gene"
"Orphanet_79137","disease","ENSG00000022355","gene"
"Orphanet_79137","disease","ENSG00000006283","gene"
"Orphanet_79137","disease","ENSG00000068024","gene"
"Orphanet_79137","disease","ENSG00000113327","gene"
"Orphanet_79137","disease","ENSG00000182389","gene"
"Orphanet_79137","disease","ENSG00000101204","gene"
"Orphanet_79137","disease","ENSG00000141837","gene"
"Orphanet_79137","disease","ENSG00000144285","gene"
"Orphanet_79137","disease","ENSG00000112294","gene"
"Orphanet_79137","disease","ENSG00000196876","gene"
"Orphanet_79137","disease","ENSG00000053918","gene"
"Orphanet_79137","disease","ENSG00000166006","gene"
"Orphanet_79137","disease","ENSG00000075043","gene"
