"source","source_type","target","target_type"
"ENSG00000077514","gene","R-HSA-5358606","reactome"
"ENSG00000077514","gene","R-HSA-5651801","reactome"
"ENSG00000077514","gene","R-HSA-5656169","reactome"
"ENSG00000077514","gene","R-HSA-5685942","reactome"
"ENSG00000077514","gene","R-HSA-5696397","reactome"
"ENSG00000077514","gene","R-HSA-5696400","reactome"
"ENSG00000077514","gene","R-HSA-6782135","reactome"
"ENSG00000077514","gene","R-HSA-6782210","reactome"
"ENSG00000077514","gene","R-HSA-69091","reactome"
"ENSG00000077514","gene","R-HSA-69166","reactome"
"ENSG00000077514","gene","R-HSA-69183","reactome"
"ENSG00000077782","gene","R-HSA-1257604","reactome"
"ENSG00000077782","gene","R-HSA-2219530","reactome"
"ENSG00000077782","gene","R-HSA-6811558","reactome"
"ENSG00000077782","gene","R-HSA-109704","reactome"
"ENSG00000077782","gene","R-HSA-5673001","reactome"
"ENSG00000077782","gene","R-HSA-445144","reactome"
"ENSG00000077782","gene","R-HSA-375165","reactome"
"ENSG00000077782","gene","R-HSA-1839120","reactome"
"ENSG00000077782","gene","R-HSA-1839122","reactome"
"ENSG00000077782","gene","R-HSA-190370","reactome"
"ENSG00000077782","gene","R-HSA-190373","reactome"
"ENSG00000077782","gene","R-HSA-190374","reactome"
"ENSG00000077782","gene","R-HSA-5654219","reactome"
"ENSG00000077782","gene","R-HSA-5654687","reactome"
"ENSG00000077782","gene","R-HSA-5654688","reactome"
"ENSG00000077782","gene","R-HSA-5654689","reactome"
"ENSG00000077782","gene","R-HSA-5654693","reactome"
"ENSG00000077782","gene","R-HSA-5654726","reactome"
"ENSG00000077782","gene","R-HSA-5655302","reactome"
"ENSG00000077782","gene","R-HSA-8853336","reactome"
"ENSG00000081052","gene","R-HSA-2022090","reactome"
"ENSG00000081052","gene","R-HSA-2214320","reactome"
"ENSG00000081052","gene","R-HSA-3000157","reactome"
"ENSG00000081052","gene","R-HSA-3000171","reactome"
"ENSG00000081052","gene","R-HSA-419037","reactome"
"ENSG00000081052","gene","R-HSA-3000178","reactome"
"ENSG00000081052","gene","R-HSA-1442490","reactome"
"ENSG00000081052","gene","R-HSA-1474244","reactome"
"ENSG00000081052","gene","R-HSA-1650814","reactome"
"ENSG00000081052","gene","R-HSA-216083","reactome"
"ENSG00000081052","gene","R-HSA-2243919","reactome"
"ENSG00000081052","gene","R-HSA-8948216","reactome"
"ENSG00000081052","gene","R-HSA-186797","reactome"
"ENSG00000082898","gene","R-HSA-2467813","reactome"
"ENSG00000082898","gene","R-HSA-2500257","reactome"
"ENSG00000082898","gene","R-HSA-5663220","reactome"
"ENSG00000082898","gene","R-HSA-68877","reactome"
"ENSG00000082898","gene","R-HSA-9648025","reactome"
"ENSG00000082898","gene","R-HSA-9634638","reactome"
"ENSG00000082898","gene","R-HSA-141444","reactome"
"ENSG00000082898","gene","R-HSA-165054","reactome"
"ENSG00000082898","gene","R-HSA-168333","reactome"
"ENSG00000082898","gene","R-HSA-2173788","reactome"
"ENSG00000082898","gene","R-HSA-3769402","reactome"
"ENSG00000082898","gene","R-HSA-450520","reactome"
"ENSG00000082898","gene","R-HSA-5687128","reactome"
"ENSG00000082898","gene","R-HSA-69273","reactome"
"ENSG00000108821","gene","R-HSA-2022090","reactome"
"ENSG00000108821","gene","R-HSA-2214320","reactome"
"ENSG00000108821","gene","R-HSA-3000171","reactome"
"ENSG00000108821","gene","R-HSA-8874081","reactome"
"ENSG00000108821","gene","R-HSA-202733","reactome"
"ENSG00000108821","gene","R-HSA-198933","reactome"
"ENSG00000108821","gene","R-HSA-3000178","reactome"
"ENSG00000108821","gene","R-HSA-76009","reactome"
"ENSG00000108821","gene","R-HSA-114604","reactome"
"ENSG00000108821","gene","R-HSA-1442490","reactome"
"ENSG00000108821","gene","R-HSA-1474244","reactome"
"ENSG00000108821","gene","R-HSA-1650814","reactome"
"ENSG00000108821","gene","R-HSA-216083","reactome"
"ENSG00000108821","gene","R-HSA-2243919","reactome"
"ENSG00000108821","gene","R-HSA-3000170","reactome"
"ENSG00000108821","gene","R-HSA-3000480","reactome"
"ENSG00000108821","gene","R-HSA-430116","reactome"
"ENSG00000108821","gene","R-HSA-75892","reactome"
"ENSG00000108821","gene","R-HSA-8948216","reactome"
"ENSG00000108821","gene","R-HSA-8940973","reactome"
"ENSG00000108839","gene","R-HSA-2142700","reactome"
"ENSG00000108839","gene","R-HSA-9026290","reactome"
"ENSG00000108839","gene","R-HSA-9018677","reactome"
"ENSG00000108839","gene","R-HSA-2142696","reactome"
"ENSG00000108839","gene","R-HSA-2142712","reactome"
"ENSG00000108839","gene","R-HSA-9025106","reactome"
"ENSG00000112038","gene","R-HSA-6785807","reactome"
"ENSG00000112038","gene","R-HSA-9022699","reactome"
"ENSG00000112038","gene","R-HSA-375276","reactome"
"ENSG00000112038","gene","R-HSA-418594","reactome"
"ENSG00000112038","gene","R-HSA-111885","reactome"
"ENSG00000112038","gene","R-HSA-202040","reactome"
"ENSG00000113448","gene","R-HSA-418555","reactome"
"ENSG00000113448","gene","R-HSA-180024","reactome"
"ENSG00000113721","gene","R-HSA-1257604","reactome"
"ENSG00000113721","gene","R-HSA-2219530","reactome"
"ENSG00000113721","gene","R-HSA-6811558","reactome"
"ENSG00000113721","gene","R-HSA-5673001","reactome"
"ENSG00000113721","gene","R-HSA-186797","reactome"
"ENSG00000113721","gene","R-HSA-186763","reactome"
"ENSG00000114859","gene","R-HSA-2672351","reactome"
"ENSG00000116824","gene","R-HSA-202733","reactome"
"ENSG00000117594","gene","R-HSA-194002","reactome"
"ENSG00000122194","gene","R-HSA-1474228","reactome"
"ENSG00000122194","gene","R-HSA-114608","reactome"
"ENSG00000122194","gene","R-HSA-186797","reactome"
"ENSG00000122194","gene","R-HSA-1592389","reactome"
"ENSG00000122194","gene","R-HSA-381426","reactome"
"ENSG00000122194","gene","R-HSA-75205","reactome"
"ENSG00000132170","gene","R-HSA-383280","reactome"
"ENSG00000132170","gene","R-HSA-4090294","reactome"
"ENSG00000132170","gene","R-HSA-1989781","reactome"
"ENSG00000132170","gene","R-HSA-8943724","reactome"
"ENSG00000132170","gene","R-HSA-381340","reactome"
"ENSG00000132170","gene","R-HSA-9022707","reactome"
"ENSG00000133216","gene","R-HSA-3928662","reactome"
"ENSG00000133216","gene","R-HSA-2682334","reactome"
"ENSG00000133216","gene","R-HSA-3928664","reactome"
"ENSG00000133216","gene","R-HSA-3928665","reactome"
"ENSG00000133216","gene","R-HSA-373760","reactome"
"ENSG00000139842","gene","R-HSA-110314","reactome"
"ENSG00000139842","gene","R-HSA-5696400","reactome"
"ENSG00000139842","gene","R-HSA-6782135","reactome"
"ENSG00000139842","gene","R-HSA-6782210","reactome"
"ENSG00000139842","gene","R-HSA-5696394","reactome"
"ENSG00000139842","gene","R-HSA-5696395","reactome"
"ENSG00000139842","gene","R-HSA-6781823","reactome"
"ENSG00000139842","gene","R-HSA-6781827","reactome"
"ENSG00000139842","gene","R-HSA-8951664","reactome"
"ENSG00000140009","gene","R-HSA-1257604","reactome"
"ENSG00000140009","gene","R-HSA-2219530","reactome"
"ENSG00000140009","gene","R-HSA-383280","reactome"
"ENSG00000140009","gene","R-HSA-6811558","reactome"
"ENSG00000140009","gene","R-HSA-8939211","reactome"
"ENSG00000140009","gene","R-HSA-9009391","reactome"
"ENSG00000142156","gene","R-HSA-2022090","reactome"
"ENSG00000142156","gene","R-HSA-419037","reactome"
"ENSG00000142156","gene","R-HSA-3000178","reactome"
"ENSG00000142156","gene","R-HSA-1442490","reactome"
"ENSG00000142156","gene","R-HSA-1650814","reactome"
"ENSG00000142156","gene","R-HSA-216083","reactome"
"ENSG00000142156","gene","R-HSA-8948216","reactome"
"ENSG00000142156","gene","R-HSA-186797","reactome"
"ENSG00000143473","gene","R-HSA-1296072","reactome"
"ENSG00000147123","gene","R-HSA-611105","reactome"
"ENSG00000147123","gene","R-HSA-6799198","reactome"
"ENSG00000149295","gene","R-HSA-390651","reactome"
"ENSG00000151067","gene","R-HSA-422356","reactome"
"ENSG00000151067","gene","R-HSA-419037","reactome"
"ENSG00000151067","gene","R-HSA-5576892","reactome"
"ENSG00000151067","gene","R-HSA-5576893","reactome"
"ENSG00000151067","gene","R-HSA-400042","reactome"
"ENSG00000152086","gene","R-HSA-1445148","reactome"
"ENSG00000152086","gene","R-HSA-190840","reactome"
"ENSG00000152086","gene","R-HSA-190861","reactome"
"ENSG00000152086","gene","R-HSA-2132295","reactome"
"ENSG00000152086","gene","R-HSA-2467813","reactome"
"ENSG00000152086","gene","R-HSA-2500257","reactome"
"ENSG00000152086","gene","R-HSA-3371497","reactome"
"ENSG00000152086","gene","R-HSA-380320","reactome"
"ENSG00000152086","gene","R-HSA-389960","reactome"
"ENSG00000152086","gene","R-HSA-389977","reactome"
"ENSG00000152086","gene","R-HSA-437239","reactome"
"ENSG00000152086","gene","R-HSA-5617833","reactome"
"ENSG00000152086","gene","R-HSA-5626467","reactome"
"ENSG00000152086","gene","R-HSA-5663220","reactome"
"ENSG00000152086","gene","R-HSA-6807878","reactome"
"ENSG00000152086","gene","R-HSA-6811434","reactome"
"ENSG00000152086","gene","R-HSA-6811436","reactome"
"ENSG00000152086","gene","R-HSA-68877","reactome"
"ENSG00000152086","gene","R-HSA-8852276","reactome"
"ENSG00000152086","gene","R-HSA-8955332","reactome"
"ENSG00000152086","gene","R-HSA-9609690","reactome"
"ENSG00000152086","gene","R-HSA-9609736","reactome"
"ENSG00000152086","gene","R-HSA-9619483","reactome"
"ENSG00000152086","gene","R-HSA-9646399","reactome"
"ENSG00000152086","gene","R-HSA-9648025","reactome"
"ENSG00000152086","gene","R-HSA-9668328","reactome"
"ENSG00000152086","gene","R-HSA-983189","reactome"
"ENSG00000152402","gene","R-HSA-392154","reactome"
"ENSG00000152402","gene","R-HSA-445355","reactome"
"ENSG00000157388","gene","R-HSA-422356","reactome"
"ENSG00000157388","gene","R-HSA-419037","reactome"
"ENSG00000157388","gene","R-HSA-400042","reactome"
"ENSG00000163932","gene","R-HSA-6798695","reactome"
"ENSG00000163932","gene","R-HSA-1250196","reactome"
"ENSG00000163932","gene","R-HSA-418597","reactome"
"ENSG00000163932","gene","R-HSA-5218921","reactome"
"ENSG00000163932","gene","R-HSA-5668599","reactome"
"ENSG00000163932","gene","R-HSA-2029485","reactome"
"ENSG00000163932","gene","R-HSA-5607764","reactome"
"ENSG00000163932","gene","R-HSA-111465","reactome"
"ENSG00000163932","gene","R-HSA-450520","reactome"
"ENSG00000163932","gene","R-HSA-111933","reactome"
"ENSG00000163932","gene","R-HSA-114508","reactome"
"ENSG00000163932","gene","R-HSA-1489509","reactome"
"ENSG00000163932","gene","R-HSA-877300","reactome"
"ENSG00000164344","gene","R-HSA-140837","reactome"
"ENSG00000164344","gene","R-HSA-1592389","reactome"
"ENSG00000164344","gene","R-HSA-9657688","reactome"
"ENSG00000164344","gene","R-HSA-9657689","reactome"
"ENSG00000164794","gene","R-HSA-1296072","reactome"
"ENSG00000165731","gene","R-HSA-5673001","reactome"
"ENSG00000165731","gene","R-HSA-8853659","reactome"
"ENSG00000166148","gene","R-HSA-416476","reactome"
"ENSG00000166148","gene","R-HSA-388479","reactome"
"ENSG00000166148","gene","R-HSA-5619099","reactome"
"ENSG00000170214","gene","R-HSA-416476","reactome"
"ENSG00000170214","gene","R-HSA-416482","reactome"
"ENSG00000170214","gene","R-HSA-390696","reactome"
"ENSG00000172752","gene","R-HSA-2022090","reactome"
"ENSG00000172752","gene","R-HSA-419037","reactome"
"ENSG00000172752","gene","R-HSA-3000178","reactome"
"ENSG00000172752","gene","R-HSA-1442490","reactome"
"ENSG00000172752","gene","R-HSA-1650814","reactome"
"ENSG00000172752","gene","R-HSA-216083","reactome"
"ENSG00000172752","gene","R-HSA-8948216","reactome"
"ENSG00000172752","gene","R-HSA-186797","reactome"
"ENSG00000173198","gene","R-HSA-9679191","reactome"
"ENSG00000173198","gene","R-HSA-416476","reactome"
"ENSG00000173198","gene","R-HSA-391906","reactome"
"ENSG00000173198","gene","R-HSA-9664535","reactome"
"ENSG00000178057","gene","R-HSA-6799198","reactome"
"ENSG00000178127","gene","R-HSA-611105","reactome"
"ENSG00000178127","gene","R-HSA-6799198","reactome"
"ENSG00000183813","gene","R-HSA-418594","reactome"
"ENSG00000183813","gene","R-HSA-380108","reactome"
"ENSG00000184156","gene","R-HSA-1296072","reactome"
"ENSG00000184156","gene","R-HSA-445095","reactome"
"ENSG00000184160","gene","R-HSA-5683826","reactome"
"ENSG00000184160","gene","R-HSA-418594","reactome"
"ENSG00000184160","gene","R-HSA-418597","reactome"
"ENSG00000184160","gene","R-HSA-390696","reactome"
"ENSG00000184160","gene","R-HSA-400042","reactome"
"ENSG00000184160","gene","R-HSA-392023","reactome"
"ENSG00000186010","gene","R-HSA-611105","reactome"
"ENSG00000186010","gene","R-HSA-6799198","reactome"
"ENSG00000187266","gene","R-HSA-9027276","reactome"
"ENSG00000187266","gene","R-HSA-9006335","reactome"
"ENSG00000187266","gene","R-HSA-9027277","reactome"
"ENSG00000187266","gene","R-HSA-9027283","reactome"
"ENSG00000187266","gene","R-HSA-9027284","reactome"
"ENSG00000198033","gene","R-HSA-1445148","reactome"
"ENSG00000198033","gene","R-HSA-190840","reactome"
"ENSG00000198033","gene","R-HSA-190861","reactome"
"ENSG00000198033","gene","R-HSA-2132295","reactome"
"ENSG00000198033","gene","R-HSA-2467813","reactome"
"ENSG00000198033","gene","R-HSA-2500257","reactome"
"ENSG00000198033","gene","R-HSA-3371497","reactome"
"ENSG00000198033","gene","R-HSA-380320","reactome"
"ENSG00000198033","gene","R-HSA-389957","reactome"
"ENSG00000198033","gene","R-HSA-389960","reactome"
"ENSG00000198033","gene","R-HSA-389977","reactome"
"ENSG00000198033","gene","R-HSA-437239","reactome"
"ENSG00000198033","gene","R-HSA-5610787","reactome"
"ENSG00000198033","gene","R-HSA-5617833","reactome"
"ENSG00000198033","gene","R-HSA-5620924","reactome"
"ENSG00000198033","gene","R-HSA-5626467","reactome"
"ENSG00000198033","gene","R-HSA-5663220","reactome"
"ENSG00000198033","gene","R-HSA-6807878","reactome"
"ENSG00000198033","gene","R-HSA-6811434","reactome"
"ENSG00000198033","gene","R-HSA-6811436","reactome"
"ENSG00000198033","gene","R-HSA-68877","reactome"
"ENSG00000198033","gene","R-HSA-8852276","reactome"
"ENSG00000198033","gene","R-HSA-8955332","reactome"
"ENSG00000198033","gene","R-HSA-9609690","reactome"
"ENSG00000198033","gene","R-HSA-9609736","reactome"
"ENSG00000198033","gene","R-HSA-9619483","reactome"
"ENSG00000198033","gene","R-HSA-9646399","reactome"
"ENSG00000198033","gene","R-HSA-9648025","reactome"
"ENSG00000198033","gene","R-HSA-9668328","reactome"
"ENSG00000198033","gene","R-HSA-983189","reactome"
"ENSG00000198431","gene","R-HSA-1989781","reactome"
"ENSG00000198431","gene","R-HSA-5336415","reactome"
"ENSG00000198431","gene","R-HSA-499943","reactome"
"ENSG00000198431","gene","R-HSA-2408550","reactome"
"ENSG00000198431","gene","R-HSA-3299685","reactome"
"ENSG00000198431","gene","R-HSA-5263617","reactome"
"ENSG00000198431","gene","R-HSA-5628897","reactome"
"ENSG00000205268","gene","R-HSA-418555","reactome"
"ENSG00000239732","gene","R-HSA-9679191","reactome"
"ENSG00000239732","gene","R-HSA-109704","reactome"
"ENSG00000239732","gene","R-HSA-1679131","reactome"
"ENSG00000239732","gene","R-HSA-168138","reactome"
"ENSG00000239732","gene","R-HSA-975110","reactome"
"ENSG00000239732","gene","R-HSA-975138","reactome"
"ENSG00000239732","gene","R-HSA-975155","reactome"
"ENSG00000278195","gene","R-HSA-375276","reactome"
"ENSG00000278195","gene","R-HSA-418594","reactome"
"ENSG00000278195","gene","R-HSA-5620922","reactome"
"ENSG00000282608","gene","R-HSA-417973","reactome"
"ENSG00000282608","gene","R-HSA-418594","reactome"
"ENSG00000012124","gene","R-HSA-198933","reactome"
"ENSG00000012124","gene","R-HSA-983695","reactome"
"ENSG00000012124","gene","R-HSA-5690714","reactome"
"ENSG00000012504","gene","R-HSA-383280","reactome"
"ENSG00000012504","gene","R-HSA-4090294","reactome"
"ENSG00000012504","gene","R-HSA-1989781","reactome"
"ENSG00000012504","gene","R-HSA-159418","reactome"
"ENSG00000012504","gene","R-HSA-192105","reactome"
"ENSG00000012504","gene","R-HSA-193368","reactome"
"ENSG00000012504","gene","R-HSA-193807","reactome"
"ENSG00000012504","gene","R-HSA-211976","reactome"
"ENSG00000014257","gene","R-HSA-6798695","reactome"
"ENSG00000055118","gene","R-HSA-1296072","reactome"
"ENSG00000055118","gene","R-HSA-5576890","reactome"
"ENSG00000061918","gene","R-HSA-392154","reactome"
"ENSG00000061918","gene","R-HSA-445355","reactome"
"ENSG00000066468","gene","R-HSA-1257604","reactome"
"ENSG00000066468","gene","R-HSA-2219530","reactome"
"ENSG00000066468","gene","R-HSA-6811558","reactome"
"ENSG00000066468","gene","R-HSA-109704","reactome"
"ENSG00000066468","gene","R-HSA-5673001","reactome"
"ENSG00000066468","gene","R-HSA-190375","reactome"
"ENSG00000066468","gene","R-HSA-190377","reactome"
"ENSG00000066468","gene","R-HSA-2023837","reactome"
"ENSG00000066468","gene","R-HSA-2033519","reactome"
"ENSG00000066468","gene","R-HSA-5654221","reactome"
"ENSG00000066468","gene","R-HSA-5654695","reactome"
"ENSG00000066468","gene","R-HSA-5654699","reactome"
"ENSG00000066468","gene","R-HSA-5654700","reactome"
"ENSG00000066468","gene","R-HSA-5654727","reactome"
"ENSG00000066468","gene","R-HSA-5655253","reactome"
"ENSG00000066468","gene","R-HSA-8851708","reactome"
"ENSG00000066468","gene","R-HSA-8853333","reactome"
"ENSG00000095303","gene","R-HSA-2162123","reactome"
"ENSG00000095303","gene","R-HSA-140180","reactome"
"ENSG00000102524","gene","R-HSA-5669034","reactome"
"ENSG00000102524","gene","R-HSA-5668541","reactome"
"ENSG00000102524","gene","R-HSA-5676594","reactome"
"ENSG00000103546","gene","R-HSA-442660","reactome"
"ENSG00000103546","gene","R-HSA-5619109","reactome"
"ENSG00000104833","gene","R-HSA-1445148","reactome"
"ENSG00000104833","gene","R-HSA-190840","reactome"
"ENSG00000104833","gene","R-HSA-190861","reactome"
"ENSG00000104833","gene","R-HSA-2132295","reactome"
"ENSG00000104833","gene","R-HSA-2467813","reactome"
"ENSG00000104833","gene","R-HSA-2500257","reactome"
"ENSG00000104833","gene","R-HSA-3371497","reactome"
"ENSG00000104833","gene","R-HSA-380320","reactome"
"ENSG00000104833","gene","R-HSA-389957","reactome"
"ENSG00000104833","gene","R-HSA-389960","reactome"
"ENSG00000104833","gene","R-HSA-389977","reactome"
"ENSG00000104833","gene","R-HSA-437239","reactome"
"ENSG00000104833","gene","R-HSA-5610787","reactome"
"ENSG00000104833","gene","R-HSA-5617833","reactome"
"ENSG00000104833","gene","R-HSA-5620924","reactome"
"ENSG00000104833","gene","R-HSA-5626467","reactome"
"ENSG00000104833","gene","R-HSA-5663220","reactome"
"ENSG00000104833","gene","R-HSA-6807878","reactome"
"ENSG00000104833","gene","R-HSA-6811434","reactome"
"ENSG00000104833","gene","R-HSA-6811436","reactome"
"ENSG00000104833","gene","R-HSA-68877","reactome"
"ENSG00000104833","gene","R-HSA-8852276","reactome"
"ENSG00000104833","gene","R-HSA-8955332","reactome"
"ENSG00000104833","gene","R-HSA-9609690","reactome"
"ENSG00000104833","gene","R-HSA-9609736","reactome"
"ENSG00000104833","gene","R-HSA-9619483","reactome"
"ENSG00000104833","gene","R-HSA-9646399","reactome"
"ENSG00000104833","gene","R-HSA-9648025","reactome"
"ENSG00000104833","gene","R-HSA-9668328","reactome"
"ENSG00000104833","gene","R-HSA-983189","reactome"
"ENSG00000104833","gene","R-HSA-2565942","reactome"
"ENSG00000104833","gene","R-HSA-380259","reactome"
"ENSG00000104833","gene","R-HSA-380270","reactome"
"ENSG00000104833","gene","R-HSA-380284","reactome"
"ENSG00000104833","gene","R-HSA-5620912","reactome"
"ENSG00000104833","gene","R-HSA-8854518","reactome"
"ENSG00000108576","gene","R-HSA-380615","reactome"
"ENSG00000112294","gene","R-HSA-916853","reactome"
"ENSG00000112541","gene","R-HSA-418555","reactome"
"ENSG00000112541","gene","R-HSA-418457","reactome"
"ENSG00000112769","gene","R-HSA-3000157","reactome"
"ENSG00000112769","gene","R-HSA-3000171","reactome"
"ENSG00000112769","gene","R-HSA-8874081","reactome"
"ENSG00000112769","gene","R-HSA-3000178","reactome"
"ENSG00000115159","gene","R-HSA-1483166","reactome"
"ENSG00000115159","gene","R-HSA-163560","reactome"
"ENSG00000116106","gene","R-HSA-3928663","reactome"
"ENSG00000116106","gene","R-HSA-2682334","reactome"
"ENSG00000116106","gene","R-HSA-3928665","reactome"
"ENSG00000126934","gene","R-HSA-445144","reactome"
"ENSG00000126934","gene","R-HSA-112411","reactome"
"ENSG00000126934","gene","R-HSA-5673000","reactome"
"ENSG00000126934","gene","R-HSA-5674135","reactome"
"ENSG00000126934","gene","R-HSA-6802946","reactome"
"ENSG00000126934","gene","R-HSA-6802948","reactome"
"ENSG00000126934","gene","R-HSA-6802952","reactome"
"ENSG00000126934","gene","R-HSA-6802955","reactome"
"ENSG00000126934","gene","R-HSA-9649948","reactome"
"ENSG00000126934","gene","R-HSA-9656223","reactome"
"ENSG00000126934","gene","R-HSA-170968","reactome"
"ENSG00000126934","gene","R-HSA-5210891","reactome"
"ENSG00000126934","gene","R-HSA-5674499","reactome"
"ENSG00000126934","gene","R-HSA-9652169","reactome"
"ENSG00000129167","gene","R-HSA-209931","reactome"
"ENSG00000129167","gene","R-HSA-9031628","reactome"
"ENSG00000133256","gene","R-HSA-2485179","reactome"
"ENSG00000133256","gene","R-HSA-2514859","reactome"
"ENSG00000133256","gene","R-HSA-4086398","reactome"
"ENSG00000134460","gene","R-HSA-5673001","reactome"
"ENSG00000134460","gene","R-HSA-912526","reactome"
"ENSG00000134460","gene","R-HSA-9020558","reactome"
"ENSG00000134460","gene","R-HSA-8877330","reactome"
"ENSG00000137745","gene","R-HSA-1474228","reactome"
"ENSG00000137745","gene","R-HSA-2022090","reactome"
"ENSG00000137745","gene","R-HSA-1442490","reactome"
"ENSG00000137745","gene","R-HSA-1592389","reactome"
"ENSG00000137745","gene","R-HSA-8941332","reactome"
"ENSG00000138735","gene","R-HSA-418457","reactome"
"ENSG00000145863","gene","R-HSA-977443","reactome"
"ENSG00000147099","gene","R-HSA-2467813","reactome"
"ENSG00000147099","gene","R-HSA-2500257","reactome"
"ENSG00000147099","gene","R-HSA-2122947","reactome"
"ENSG00000147099","gene","R-HSA-2644606","reactome"
"ENSG00000147099","gene","R-HSA-2894862","reactome"
"ENSG00000147099","gene","R-HSA-350054","reactome"
"ENSG00000147099","gene","R-HSA-3214815","reactome"
"ENSG00000151079","gene","R-HSA-1296072","reactome"
"ENSG00000157404","gene","R-HSA-1257604","reactome"
"ENSG00000157404","gene","R-HSA-2219530","reactome"
"ENSG00000157404","gene","R-HSA-6811558","reactome"
"ENSG00000157404","gene","R-HSA-8866910","reactome"
"ENSG00000157404","gene","R-HSA-5673001","reactome"
"ENSG00000157404","gene","R-HSA-1433557","reactome"
"ENSG00000157404","gene","R-HSA-1433559","reactome"
"ENSG00000157404","gene","R-HSA-9670439","reactome"
"ENSG00000157404","gene","R-HSA-9669914","reactome"
"ENSG00000157404","gene","R-HSA-9669917","reactome"
"ENSG00000157404","gene","R-HSA-9669921","reactome"
"ENSG00000157404","gene","R-HSA-9669924","reactome"
"ENSG00000157404","gene","R-HSA-9669926","reactome"
"ENSG00000157404","gene","R-HSA-9669929","reactome"
"ENSG00000157404","gene","R-HSA-9669933","reactome"
"ENSG00000157404","gene","R-HSA-9669934","reactome"
"ENSG00000157404","gene","R-HSA-9669935","reactome"
"ENSG00000157404","gene","R-HSA-9669936","reactome"
"ENSG00000157404","gene","R-HSA-9680187","reactome"
"ENSG00000160791","gene","R-HSA-418594","reactome"
"ENSG00000160791","gene","R-HSA-6783783","reactome"
"ENSG00000160791","gene","R-HSA-380108","reactome"
"ENSG00000160791","gene","R-HSA-173107","reactome"
"ENSG00000160882","gene","R-HSA-194002","reactome"
"ENSG00000160882","gene","R-HSA-211976","reactome"
"ENSG00000160882","gene","R-HSA-5579017","reactome"
"ENSG00000167325","gene","R-HSA-499943","reactome"
"ENSG00000170745","gene","R-HSA-1296072","reactome"
"ENSG00000170745","gene","R-HSA-381676","reactome"
"ENSG00000171873","gene","R-HSA-416476","reactome"
"ENSG00000171873","gene","R-HSA-416482","reactome"
"ENSG00000171873","gene","R-HSA-390696","reactome"
"ENSG00000177663","gene","R-HSA-448424","reactome"
"ENSG00000180176","gene","R-HSA-209905","reactome"
"ENSG00000182580","gene","R-HSA-3928662","reactome"
"ENSG00000182580","gene","R-HSA-2682334","reactome"
"ENSG00000182580","gene","R-HSA-3928664","reactome"
"ENSG00000182580","gene","R-HSA-3928665","reactome"
"ENSG00000185291","gene","R-HSA-5673001","reactome"
"ENSG00000185291","gene","R-HSA-512988","reactome"
"ENSG00000185291","gene","R-HSA-912526","reactome"
"ENSG00000185386","gene","R-HSA-5668599","reactome"
"ENSG00000185386","gene","R-HSA-4420097","reactome"
"ENSG00000185386","gene","R-HSA-171007","reactome"
"ENSG00000185386","gene","R-HSA-168638","reactome"
"ENSG00000185386","gene","R-HSA-198753","reactome"
"ENSG00000185386","gene","R-HSA-2151209","reactome"
"ENSG00000185386","gene","R-HSA-2559580","reactome"
"ENSG00000185386","gene","R-HSA-376172","reactome"
"ENSG00000185386","gene","R-HSA-450302","reactome"
"ENSG00000185386","gene","R-HSA-450341","reactome"
"ENSG00000185386","gene","R-HSA-450604","reactome"
"ENSG00000185386","gene","R-HSA-525793","reactome"
"ENSG00000185386","gene","R-HSA-6804756","reactome"
"ENSG00000185527","gene","R-HSA-2485179","reactome"
"ENSG00000185527","gene","R-HSA-2514859","reactome"
"ENSG00000185527","gene","R-HSA-4086398","reactome"
"ENSG00000186951","gene","R-HSA-383280","reactome"
"ENSG00000186951","gene","R-HSA-4090294","reactome"
"ENSG00000186951","gene","R-HSA-1989781","reactome"
"ENSG00000186951","gene","R-HSA-2426168","reactome"
"ENSG00000186951","gene","R-HSA-381340","reactome"
"ENSG00000186951","gene","R-HSA-1368082","reactome"
"ENSG00000186951","gene","R-HSA-1368108","reactome"
"ENSG00000186951","gene","R-HSA-2151201","reactome"
"ENSG00000186951","gene","R-HSA-400206","reactome"
"ENSG00000186951","gene","R-HSA-400253","reactome"
"ENSG00000196876","gene","R-HSA-5576892","reactome"
"ENSG00000196876","gene","R-HSA-445095","reactome"
"ENSG00000198900","gene","R-HSA-4615885","reactome"
"ENSG00000198947","gene","R-HSA-3000171","reactome"
"ENSG00000198947","gene","R-HSA-390522","reactome"
"ENSG00000004468","gene","R-HSA-196807","reactome"
"ENSG00000036828","gene","R-HSA-416476","reactome"
"ENSG00000036828","gene","R-HSA-418594","reactome"
"ENSG00000036828","gene","R-HSA-420499","reactome"
"ENSG00000077092","gene","R-HSA-383280","reactome"
"ENSG00000077092","gene","R-HSA-5362517","reactome"
"ENSG00000077092","gene","R-HSA-5617472","reactome"
"ENSG00000079999","gene","R-HSA-8951664","reactome"
"ENSG00000079999","gene","R-HSA-983168","reactome"
"ENSG00000079999","gene","R-HSA-5689880","reactome"
"ENSG00000080573","gene","R-HSA-2022090","reactome"
"ENSG00000080573","gene","R-HSA-3000171","reactome"
"ENSG00000080573","gene","R-HSA-8874081","reactome"
"ENSG00000080573","gene","R-HSA-419037","reactome"
"ENSG00000080573","gene","R-HSA-3000178","reactome"
"ENSG00000080573","gene","R-HSA-1442490","reactome"
"ENSG00000080573","gene","R-HSA-1474244","reactome"
