"source","source_type","target","target_type"
"EFO_1000170","disease","MONDO_0045024","therapeutic_area"
"EFO_1000270","disease","EFO_0010282","therapeutic_area"
"EFO_1000270","disease","MONDO_0045024","therapeutic_area"
"EFO_1000270","disease","OTAR_0000018","therapeutic_area"
"EFO_1000270","disease","EFO_0005803","therapeutic_area"
"EFO_1000270","disease","EFO_0000540","therapeutic_area"
"EFO_1000451","disease","EFO_0001379","therapeutic_area"
"EFO_1000451","disease","MONDO_0045024","therapeutic_area"
"EFO_1000451","disease","EFO_0000618","therapeutic_area"
"EFO_1000588","disease","EFO_0001379","therapeutic_area"
"EFO_1000588","disease","MONDO_0045024","therapeutic_area"
"EFO_1000884","disease","MONDO_0045024","therapeutic_area"
"EFO_1000884","disease","EFO_0000618","therapeutic_area"
"EFO_1001057","disease","EFO_0010282","therapeutic_area"
"EFO_1001187","disease","EFO_0001379","therapeutic_area"
"EFO_1001187","disease","EFO_0009605","therapeutic_area"
"EFO_1001187","disease","EFO_0010282","therapeutic_area"
"EFO_1001187","disease","MONDO_0045024","therapeutic_area"
"EFO_1001237","disease","MONDO_0024297","therapeutic_area"
"EFO_1001284","disease","EFO_0000319","therapeutic_area"
"Orphanet_100993","disease","EFO_0000618","therapeutic_area"
"Orphanet_100993","disease","OTAR_0000018","therapeutic_area"
"EFO_0006719","disease","OTAR_0000017","therapeutic_area"
"EFO_0006719","disease","EFO_0009690","therapeutic_area"
"EFO_0006719","disease","EFO_0001379","therapeutic_area"
"EFO_0006719","disease","MONDO_0045024","therapeutic_area"
"EFO_0006954","disease","GO_0008150","therapeutic_area"
"EFO_0006997","disease","GO_0008150","therapeutic_area"
"EFO_0007338","disease","EFO_0005741","therapeutic_area"
"EFO_0008495","disease","MONDO_0045024","therapeutic_area"
"EFO_0008495","disease","EFO_0000618","therapeutic_area"
"EFO_0008557","disease","EFO_0005741","therapeutic_area"
"EFO_0008628","disease","OTAR_0000006","therapeutic_area"
"EFO_0008628","disease","MONDO_0024458","therapeutic_area"
"EFO_0009061","disease","OTAR_0000018","therapeutic_area"
"EFO_0009071","disease","OTAR_0000006","therapeutic_area"
"EFO_0009071","disease","EFO_0000618","therapeutic_area"
"EFO_0009071","disease","OTAR_0000018","therapeutic_area"
"EFO_0009149","disease","MONDO_0024297","therapeutic_area"
"EFO_0009149","disease","OTAR_0000006","therapeutic_area"
"EFO_0009149","disease","EFO_0000618","therapeutic_area"
"EFO_0009149","disease","OTAR_0000018","therapeutic_area"
"EFO_0009149","disease","MONDO_0002025","therapeutic_area"
"EFO_1000012","disease","EFO_0000319","therapeutic_area"
"EFO_1000012","disease","OTAR_0000018","therapeutic_area"
"EFO_1000080","disease","EFO_0001379","therapeutic_area"
"EFO_1000080","disease","EFO_0010282","therapeutic_area"
"EFO_1000080","disease","MONDO_0045024","therapeutic_area"
"EFO_1000080","disease","EFO_0010285","therapeutic_area"
"EFO_1000321","disease","OTAR_0000017","therapeutic_area"
"EFO_1000321","disease","EFO_0009690","therapeutic_area"
"EFO_1000321","disease","EFO_0001379","therapeutic_area"
"EFO_1000321","disease","MONDO_0045024","therapeutic_area"
"EFO_1000604","disease","EFO_0010282","therapeutic_area"
"EFO_1000604","disease","MONDO_0045024","therapeutic_area"
"EFO_1000604","disease","OTAR_0000018","therapeutic_area"
"EFO_1000621","disease","EFO_0001379","therapeutic_area"
"EFO_1000621","disease","MONDO_0045024","therapeutic_area"
"EFO_1000621","disease","EFO_0000618","therapeutic_area"
"EFO_1000621","disease","OTAR_0000018","therapeutic_area"
"EFO_1001132","disease","EFO_0000319","therapeutic_area"
"EFO_1001132","disease","EFO_0000618","therapeutic_area"
"EFO_1001195","disease","EFO_0000319","therapeutic_area"
"EFO_1001195","disease","EFO_0000618","therapeutic_area"
"EFO_1001438","disease","EFO_0005741","therapeutic_area"
"EFO_0005300","disease","GO_0008150","therapeutic_area"
"EFO_0005427","disease","EFO_0000651","therapeutic_area"
"EFO_0007503","disease","EFO_0000618","therapeutic_area"
"EFO_0007503","disease","MONDO_0021205","therapeutic_area"
"EFO_0007632","disease","EFO_0000651","therapeutic_area"
"EFO_0009155","disease","OTAR_0000018","therapeutic_area"
"EFO_0010277","disease","OTAR_0000018","therapeutic_area"
"EFO_1000066","disease","EFO_0001379","therapeutic_area"
"EFO_1000066","disease","MONDO_0045024","therapeutic_area"
"EFO_1000066","disease","OTAR_0000006","therapeutic_area"
"EFO_1000066","disease","EFO_0000618","therapeutic_area"
"EFO_1000804","disease","EFO_0010282","therapeutic_area"
"EFO_1000804","disease","MONDO_0045024","therapeutic_area"
"EFO_1001446","disease","OTAR_0000017","therapeutic_area"
"EFO_1001446","disease","EFO_0009690","therapeutic_area"
"EFO_1001837","disease","OTAR_0000017","therapeutic_area"
"EFO_1001837","disease","EFO_0009690","therapeutic_area"
"Orphanet_1006","disease","OTAR_0000018","therapeutic_area"
"Orphanet_1006","disease","EFO_0010285","therapeutic_area"
"EFO_0003930","disease","EFO_0000651","therapeutic_area"
"EFO_0007926","disease","GO_0008150","therapeutic_area"
"EFO_0008323","disease","EFO_0000651","therapeutic_area"
"EFO_1000232","disease","OTAR_0000017","therapeutic_area"
"EFO_1000232","disease","EFO_0009690","therapeutic_area"
"EFO_1000232","disease","MONDO_0045024","therapeutic_area"
"EFO_1000350","disease","MONDO_0045024","therapeutic_area"
"EFO_1000350","disease","OTAR_0000006","therapeutic_area"
"EFO_1000944","disease","EFO_0000618","therapeutic_area"
"EFO_1000955","disease","EFO_0005741","therapeutic_area"
"EFO_1000955","disease","EFO_0000618","therapeutic_area"
"EFO_1001060","disease","MONDO_0024458","therapeutic_area"
"EFO_1001400","disease","OTAR_0000010","therapeutic_area"
"EFO_1001400","disease","EFO_0000319","therapeutic_area"
"EFO_1001424","disease","EFO_0000319","therapeutic_area"
"EFO_1001424","disease","MONDO_0045024","therapeutic_area"
"EFO_1001424","disease","EFO_0010285","therapeutic_area"
"EFO_1001854","disease","EFO_0005741","therapeutic_area"
"EFO_1001907","disease","EFO_0000618","therapeutic_area"
"EFO_1001907","disease","MONDO_0002025","therapeutic_area"
"EFO_0004330","disease","GO_0008150","therapeutic_area"
"EFO_0007240","disease","EFO_0005932","therapeutic_area"
"EFO_1000101","disease","MONDO_0045024","therapeutic_area"
"EFO_1000101","disease","EFO_0000618","therapeutic_area"
"EFO_1000258","disease","MONDO_0045024","therapeutic_area"
"EFO_1000258","disease","EFO_0000618","therapeutic_area"
"EFO_1000275","disease","EFO_0001379","therapeutic_area"
"EFO_1000275","disease","EFO_0010282","therapeutic_area"
"EFO_1000275","disease","MONDO_0045024","therapeutic_area"
"EFO_1000564","disease","OTAR_0000017","therapeutic_area"
"EFO_1000564","disease","EFO_0009690","therapeutic_area"
"EFO_1000564","disease","EFO_0001379","therapeutic_area"
"EFO_1000564","disease","MONDO_0045024","therapeutic_area"
"EFO_1000892","disease","EFO_0010282","therapeutic_area"
"EFO_1000892","disease","OTAR_0000006","therapeutic_area"
"EFO_1000961","disease","EFO_0005741","therapeutic_area"
"EFO_1001478","disease","EFO_0000651","therapeutic_area"
"EFO_1001493","disease","OTAR_0000010","therapeutic_area"
"EFO_1001493","disease","EFO_0000319","therapeutic_area"
"Orphanet_101028","disease","MONDO_0024297","therapeutic_area"
"Orphanet_101028","disease","OTAR_0000018","therapeutic_area"
"Orphanet_1113","disease","OTAR_0000006","therapeutic_area"
"Orphanet_1113","disease","OTAR_0000018","therapeutic_area"
"EFO_0003964","disease","OTAR_0000006","therapeutic_area"
"EFO_0003964","disease","OTAR_0000009","therapeutic_area"
"EFO_0004774","disease","GO_0008150","therapeutic_area"
"EFO_0006388","disease","EFO_0009690","therapeutic_area"
"EFO_0006388","disease","MONDO_0045024","therapeutic_area"
"EFO_0007228","disease","EFO_0005741","therapeutic_area"
"EFO_0007228","disease","EFO_0000618","therapeutic_area"
"EFO_0007634","disease","EFO_0000651","therapeutic_area"
"EFO_0009446","disease","EFO_0000651","therapeutic_area"
"EFO_0009733","disease","OTAR_0000006","therapeutic_area"
"EFO_0009733","disease","EFO_0000540","therapeutic_area"
"EFO_0010970","disease","EFO_0005741","therapeutic_area"
"EFO_0010970","disease","EFO_0001379","therapeutic_area"
"EFO_0010970","disease","EFO_0010282","therapeutic_area"
"EFO_0010970","disease","EFO_0005803","therapeutic_area"
"EFO_1000308","disease","EFO_0001379","therapeutic_area"
"EFO_1000308","disease","EFO_0010282","therapeutic_area"
"EFO_1000308","disease","MONDO_0045024","therapeutic_area"
"EFO_1000799","disease","EFO_0010282","therapeutic_area"
"EFO_1000803","disease","EFO_0000618","therapeutic_area"
"EFO_1000966","disease","EFO_0001379","therapeutic_area"
"EFO_1000966","disease","EFO_0010282","therapeutic_area"
"EFO_1000966","disease","EFO_0000319","therapeutic_area"
"EFO_1001068","disease","EFO_0001379","therapeutic_area"
"EFO_1001068","disease","EFO_0010282","therapeutic_area"
"EFO_1001265","disease","EFO_0000319","therapeutic_area"
"EFO_1001282","disease","EFO_0005741","therapeutic_area"
"EFO_0006889","disease","EFO_0000651","therapeutic_area"
"EFO_0007488","disease","EFO_0005741","therapeutic_area"
"EFO_0007526","disease","EFO_0005741","therapeutic_area"
"EFO_0007526","disease","EFO_0010285","therapeutic_area"
"EFO_0009322","disease","MONDO_0024297","therapeutic_area"
"EFO_0009322","disease","EFO_0000319","therapeutic_area"
"EFO_0009322","disease","EFO_0000618","therapeutic_area"
"EFO_0009322","disease","MONDO_0024458","therapeutic_area"
"EFO_0010648","disease","GO_0008150","therapeutic_area"
"EFO_0010731","disease","GO_0008150","therapeutic_area"
"EFO_1000311","disease","MONDO_0045024","therapeutic_area"
"EFO_1000311","disease","EFO_0005803","therapeutic_area"
"EFO_1000311","disease","EFO_0000540","therapeutic_area"
"EFO_1000407","disease","OTAR_0000010","therapeutic_area"
"EFO_1000407","disease","MONDO_0045024","therapeutic_area"
"EFO_1000407","disease","EFO_0000618","therapeutic_area"
"EFO_1000640","disease","EFO_0000319","therapeutic_area"
"EFO_1000640","disease","EFO_0000618","therapeutic_area"
"EFO_1000925","disease","MONDO_0045024","therapeutic_area"
"EFO_1000925","disease","EFO_0010285","therapeutic_area"
"EFO_1001026","disease","EFO_0000319","therapeutic_area"
"EFO_1001026","disease","MONDO_0045024","therapeutic_area"
"EFO_1001026","disease","EFO_0005803","therapeutic_area"
"EFO_1001026","disease","EFO_0000540","therapeutic_area"
"EFO_1001212","disease","EFO_0001379","therapeutic_area"
"EFO_1001299","disease","OTAR_0000006","therapeutic_area"
"EFO_1001311","disease","EFO_0001379","therapeutic_area"
"EFO_1001311","disease","EFO_0010282","therapeutic_area"
"EFO_1001366","disease","EFO_0000651","therapeutic_area"
"EFO_1001444","disease","EFO_0005741","therapeutic_area"
"EFO_1001459","disease","EFO_0005741","therapeutic_area"
"EFO_1001459","disease","EFO_0000319","therapeutic_area"
"EFO_1001459","disease","MONDO_0045024","therapeutic_area"
"EFO_1001459","disease","EFO_0010285","therapeutic_area"
"EFO_1001782","disease","EFO_0010282","therapeutic_area"
"EFO_1001782","disease","OTAR_0000006","therapeutic_area"
"EFO_1001793","disease","EFO_0000651","therapeutic_area"
"EFO_1001846","disease","OTAR_0000006","therapeutic_area"
"Orphanet_101092","disease","OTAR_0000018","therapeutic_area"
"Orphanet_101092","disease","EFO_0005803","therapeutic_area"
"Orphanet_101092","disease","EFO_0000540","therapeutic_area"
"Orphanet_1185","disease","EFO_0000618","therapeutic_area"
"Orphanet_1185","disease","OTAR_0000018","therapeutic_area"
"EFO_0003874","disease","EFO_0005741","therapeutic_area"
"EFO_0003874","disease","MONDO_0045024","therapeutic_area"
"EFO_0003874","disease","OTAR_0000006","therapeutic_area"
"EFO_0003874","disease","EFO_0010285","therapeutic_area"
"EFO_0005655","disease","GO_0008150","therapeutic_area"
"EFO_0007268","disease","EFO_0005741","therapeutic_area"
"EFO_0007268","disease","EFO_0001379","therapeutic_area"
"EFO_0007268","disease","EFO_0010282","therapeutic_area"
"EFO_0008348","disease","GO_0008150","therapeutic_area"
"EFO_0008511","disease","OTAR_0000006","therapeutic_area"
"EFO_0008511","disease","OTAR_0000018","therapeutic_area"
"EFO_0009049","disease","EFO_0009690","therapeutic_area"
"EFO_0009049","disease","MONDO_0024297","therapeutic_area"
"EFO_0009049","disease","OTAR_0000006","therapeutic_area"
"EFO_0009049","disease","EFO_0000618","therapeutic_area"
"EFO_0009049","disease","OTAR_0000018","therapeutic_area"
"EFO_0009049","disease","MONDO_0024458","therapeutic_area"
"EFO_0009161","disease","EFO_0000651","therapeutic_area"
"EFO_0009443","disease","OTAR_0000017","therapeutic_area"
"EFO_0009443","disease","OTAR_0000010","therapeutic_area"
"EFO_0009443","disease","MONDO_0045024","therapeutic_area"
"EFO_0009443","disease","EFO_0010285","therapeutic_area"
"EFO_0009692","disease","OTAR_0000010","therapeutic_area"
"EFO_0009746","disease","OTAR_0000006","therapeutic_area"
"EFO_0009746","disease","EFO_0000540","therapeutic_area"
"EFO_0009958","disease","GO_0008150","therapeutic_area"
"EFO_1000016","disease","OTAR_0000010","therapeutic_area"
"EFO_1000016","disease","MONDO_0045024","therapeutic_area"
"EFO_1000175","disease","MONDO_0045024","therapeutic_area"
"EFO_1000602","disease","MONDO_0045024","therapeutic_area"
"EFO_1000602","disease","EFO_0000618","therapeutic_area"
"EFO_1001014","disease","MONDO_0045024","therapeutic_area"
"EFO_1001014","disease","OTAR_0000018","therapeutic_area"
"EFO_1001014","disease","EFO_0005803","therapeutic_area"
"EFO_1001014","disease","EFO_0000540","therapeutic_area"
"EFO_1001024","disease","OTAR_0000010","therapeutic_area"
"EFO_1001024","disease","EFO_0000319","therapeutic_area"
"EFO_1001024","disease","OTAR_0000018","therapeutic_area"
"EFO_1001933","disease","MONDO_0045024","therapeutic_area"
"EFO_1001933","disease","OTAR_0000006","therapeutic_area"
"EFO_1001933","disease","OTAR_0000018","therapeutic_area"
"EFO_1001933","disease","EFO_0005803","therapeutic_area"
"EFO_1001933","disease","EFO_0000540","therapeutic_area"
"EFO_1001952","disease","OTAR_0000017","therapeutic_area"
"EFO_1001952","disease","EFO_0009690","therapeutic_area"
"EFO_1001952","disease","MONDO_0045024","therapeutic_area"
"EFO_1001952","disease","EFO_0010285","therapeutic_area"
"Orphanet_101063","disease","OTAR_0000010","therapeutic_area"
"Orphanet_101063","disease","EFO_0000319","therapeutic_area"
"Orphanet_101063","disease","OTAR_0000018","therapeutic_area"
"Orphanet_101109","disease","MONDO_0024297","therapeutic_area"
"Orphanet_101109","disease","EFO_0000618","therapeutic_area"
"Orphanet_101109","disease","OTAR_0000018","therapeutic_area"
"Orphanet_101109","disease","MONDO_0002025","therapeutic_area"
"Orphanet_101109","disease","MONDO_0024458","therapeutic_area"
"EFO_0004829","disease","GO_0008150","therapeutic_area"
"EFO_0005762","disease","EFO_0000651","therapeutic_area"
"EFO_0007313","disease","OTAR_0000017","therapeutic_area"
"EFO_0007313","disease","EFO_0005741","therapeutic_area"
"EFO_0007313","disease","EFO_0009690","therapeutic_area"
"EFO_0007313","disease","OTAR_0000018","therapeutic_area"
"EFO_0007313","disease","EFO_0000540","therapeutic_area"
"EFO_0009037","disease","MONDO_0024297","therapeutic_area"
"EFO_0009037","disease","OTAR_0000018","therapeutic_area"
"EFO_0009300","disease","EFO_0000651","therapeutic_area"
"EFO_0009300","disease","EFO_0000618","therapeutic_area"
"EFO_0009300","disease","OTAR_0000018","therapeutic_area"
"EFO_0009300","disease","MONDO_0002025","therapeutic_area"
"EFO_0009409","disease","EFO_0000651","therapeutic_area"
"EFO_0009647","disease","OTAR_0000018","therapeutic_area"
"EFO_0009825","disease","EFO_0000651","therapeutic_area"
"EFO_0009869","disease","EFO_0000651","therapeutic_area"
"EFO_1000737","disease","MONDO_0045024","therapeutic_area"
"EFO_1000737","disease","OTAR_0000006","therapeutic_area"
"EFO_1000737","disease","EFO_0010285","therapeutic_area"
"EFO_1000962","disease","OTAR_0000017","therapeutic_area"
"EFO_1000962","disease","EFO_0009690","therapeutic_area"
"EFO_1000989","disease","EFO_0000651","therapeutic_area"
"EFO_1000989","disease","EFO_0010282","therapeutic_area"
"EFO_1001194","disease","EFO_0001379","therapeutic_area"
"Orphanet_100978","disease","OTAR_0000006","therapeutic_area"
"Orphanet_100978","disease","OTAR_0000018","therapeutic_area"
"Orphanet_1126","disease","EFO_0000618","therapeutic_area"
"Orphanet_1126","disease","OTAR_0000018","therapeutic_area"
"EFO_0003898","disease","OTAR_0000006","therapeutic_area"
"EFO_0003898","disease","EFO_0000540","therapeutic_area"
"EFO_0007256","disease","EFO_0005741","therapeutic_area"
"EFO_0007256","disease","OTAR_0000010","therapeutic_area"
"EFO_0007270","disease","MONDO_0045024","therapeutic_area"
"EFO_0007270","disease","OTAR_0000006","therapeutic_area"
"EFO_0007371","disease","EFO_0000618","therapeutic_area"
"EFO_0007371","disease","EFO_0000540","therapeutic_area"
"EFO_0007426","disease","EFO_0005741","therapeutic_area"
"EFO_0007426","disease","OTAR_0000010","therapeutic_area"
"EFO_0007426","disease","EFO_0000319","therapeutic_area"
"EFO_0007682","disease","GO_0008150","therapeutic_area"
"EFO_0008397","disease","GO_0008150","therapeutic_area"
"EFO_0009454","disease","EFO_0000651","therapeutic_area"
"EFO_0009454","disease","EFO_0010282","therapeutic_area"
"EFO_0009454","disease","OTAR_0000009","therapeutic_area"
"EFO_1000199","disease","OTAR_0000017","therapeutic_area"
"EFO_1000199","disease","OTAR_0000010","therapeutic_area"
"EFO_1000199","disease","MONDO_0045024","therapeutic_area"
"EFO_1000199","disease","EFO_0010285","therapeutic_area"
"EFO_1000273","disease","EFO_0010282","therapeutic_area"
"EFO_1000273","disease","MONDO_0045024","therapeutic_area"
"EFO_1000353","disease","EFO_0001379","therapeutic_area"
"EFO_1000353","disease","EFO_0000319","therapeutic_area"
"EFO_1000353","disease","MONDO_0045024","therapeutic_area"
"EFO_1000353","disease","OTAR_0000006","therapeutic_area"
"EFO_1000353","disease","EFO_0000618","therapeutic_area"
"EFO_1000353","disease","OTAR_0000018","therapeutic_area"
"EFO_1000579","disease","EFO_0001379","therapeutic_area"
"EFO_1000579","disease","OTAR_0000010","therapeutic_area"
"EFO_1000579","disease","MONDO_0045024","therapeutic_area"
"EFO_1000579","disease","EFO_0005803","therapeutic_area"
"EFO_1000579","disease","EFO_0010285","therapeutic_area"
"EFO_1000579","disease","EFO_0000540","therapeutic_area"
"EFO_1001390","disease","EFO_0010282","therapeutic_area"
"EFO_1001821","disease","OTAR_0000006","therapeutic_area"
"EFO_1001821","disease","OTAR_0000009","therapeutic_area"
"EFO_1001909","disease","EFO_0000651","therapeutic_area"
"EFO_1001976","disease","EFO_0000319","therapeutic_area"
"EFO_1001976","disease","EFO_0000618","therapeutic_area"
"EFO_1002024","disease","EFO_0005741","therapeutic_area"
"Orphanet_101101","disease","OTAR_0000006","therapeutic_area"
"Orphanet_101101","disease","EFO_0000618","therapeutic_area"
"Orphanet_101101","disease","OTAR_0000018","therapeutic_area"
"Orphanet_1018","disease","EFO_0009690","therapeutic_area"
"Orphanet_1018","disease","OTAR_0000018","therapeutic_area"
"EFO_0003956","disease","OTAR_0000010","therapeutic_area"
"EFO_0003956","disease","EFO_0000540","therapeutic_area"
"EFO_0004895","disease","EFO_0000618","therapeutic_area"
"EFO_0004895","disease","OTAR_0000018","therapeutic_area"
"EFO_0004895","disease","MONDO_0002025","therapeutic_area"
"EFO_0006884","disease","EFO_0000651","therapeutic_area"
"EFO_0007266","disease","OTAR_0000017","therapeutic_area"
"EFO_0007266","disease","EFO_0009690","therapeutic_area"
"EFO_0007266","disease","EFO_0001379","therapeutic_area"
"EFO_0007418","disease","EFO_0005741","therapeutic_area"
"EFO_0007472","disease","EFO_0005741","therapeutic_area"
"EFO_0007472","disease","OTAR_0000010","therapeutic_area"
"EFO_0007808","disease","GO_0008150","therapeutic_area"
"EFO_0009881","disease","OTAR_0000010","therapeutic_area"
"EFO_0009881","disease","EFO_0000319","therapeutic_area"
"EFO_0009881","disease","OTAR_0000006","therapeutic_area"
"EFO_0010132","disease","EFO_0000651","therapeutic_area"
"EFO_0010686","disease","OTAR_0000009","therapeutic_area"
"EFO_1000435","disease","OTAR_0000017","therapeutic_area"
"EFO_1000435","disease","EFO_0009690","therapeutic_area"
"EFO_1000435","disease","EFO_0001379","therapeutic_area"
"EFO_1000435","disease","MONDO_0045024","therapeutic_area"
"EFO_1000466","disease","OTAR_0000017","therapeutic_area"
"EFO_1000466","disease","EFO_0009690","therapeutic_area"
"EFO_1000466","disease","MONDO_0045024","therapeutic_area"
"EFO_1000466","disease","OTAR_0000006","therapeutic_area"
"EFO_1000578","disease","EFO_0001379","therapeutic_area"
"EFO_1000578","disease","OTAR_0000010","therapeutic_area"
"EFO_1000578","disease","MONDO_0045024","therapeutic_area"
"EFO_1000578","disease","EFO_0005803","therapeutic_area"
"EFO_1000578","disease","EFO_0000540","therapeutic_area"
"EFO_1001227","disease","EFO_0009690","therapeutic_area"
"EFO_1001227","disease","OTAR_0000018","therapeutic_area"
"EFO_1001254","disease","EFO_0000618","therapeutic_area"
"EFO_1001254","disease","OTAR_0000018","therapeutic_area"
"EFO_1001298","disease","OTAR_0000006","therapeutic_area"
"EFO_1001298","disease","OTAR_0000018","therapeutic_area"
"Orphanet_101112","disease","EFO_0000618","therapeutic_area"
"Orphanet_101112","disease","OTAR_0000018","therapeutic_area"
"Orphanet_101112","disease","MONDO_0002025","therapeutic_area"
"Orphanet_101112","disease","MONDO_0024458","therapeutic_area"
"Orphanet_1180","disease","OTAR_0000017","therapeutic_area"
"Orphanet_1180","disease","EFO_0009690","therapeutic_area"
"Orphanet_1180","disease","EFO_0001379","therapeutic_area"
"Orphanet_1180","disease","EFO_0000618","therapeutic_area"
"Orphanet_1180","disease","OTAR_0000018","therapeutic_area"
"EFO_0003952","disease","EFO_0000651","therapeutic_area"
"EFO_0005840","disease","MONDO_0024297","therapeutic_area"
"EFO_0005840","disease","OTAR_0000018","therapeutic_area"
"EFO_0007140","disease","EFO_0005741","therapeutic_area"
"EFO_0007140","disease","OTAR_0000010","therapeutic_area"
"EFO_0007140","disease","EFO_0000540","therapeutic_area"
"EFO_0007241","disease","EFO_0005741","therapeutic_area"
"EFO_0007439","disease","EFO_0005741","therapeutic_area"
"EFO_0007439","disease","EFO_0010285","therapeutic_area"
"EFO_0007490","disease","OTAR_0000006","therapeutic_area"
"EFO_0010665","disease","OTAR_0000018","therapeutic_area"
"EFO_1000003","disease","EFO_0000651","therapeutic_area"
"EFO_1000338","disease","OTAR_0000010","therapeutic_area"
"EFO_1000338","disease","MONDO_0045024","therapeutic_area"
"EFO_1000469","disease","EFO_0010282","therapeutic_area"
"EFO_1000469","disease","MONDO_0045024","therapeutic_area"
"EFO_1001133","disease","OTAR_0000010","therapeutic_area"
"EFO_1001133","disease","MONDO_0045024","therapeutic_area"
"EFO_1001945","disease","MONDO_0045024","therapeutic_area"
"EFO_1001945","disease","OTAR_0000006","therapeutic_area"
"EFO_1001945","disease","OTAR_0000018","therapeutic_area"
"EFO_1001945","disease","EFO_0005803","therapeutic_area"
"EFO_1001945","disease","EFO_0000540","therapeutic_area"
"EFO_0004212","disease","EFO_0010285","therapeutic_area"
"EFO_0007388","disease","OTAR_0000018","therapeutic_area"
"EFO_0007388","disease","EFO_0005803","therapeutic_area"
"EFO_0008613","disease","EFO_0010285","therapeutic_area"
"EFO_0008613","disease","EFO_0000540","therapeutic_area"
"EFO_0009383","disease","MONDO_0024297","therapeutic_area"
"EFO_0009383","disease","EFO_0001379","therapeutic_area"
"EFO_0009383","disease","MONDO_0045024","therapeutic_area"
"EFO_0009383","disease","OTAR_0000018","therapeutic_area"
"EFO_0009383","disease","EFO_0010285","therapeutic_area"
"EFO_0009850","disease","EFO_0000651","therapeutic_area"
"EFO_0010830","disease","EFO_0000319","therapeutic_area"
"EFO_0010830","disease","MONDO_0045024","therapeutic_area"
"EFO_1000019","disease","OTAR_0000017","therapeutic_area"
"EFO_1000019","disease","OTAR_0000010","therapeutic_area"
"EFO_1000019","disease","MONDO_0045024","therapeutic_area"
"EFO_1000019","disease","EFO_0010285","therapeutic_area"
"EFO_1001200","disease","EFO_0005803","therapeutic_area"
"EFO_1001268","disease","EFO_0000319","therapeutic_area"
"EFO_1001489","disease","EFO_0005741","therapeutic_area"
"EFO_1001783","disease","MONDO_0045024","therapeutic_area"
"EFO_1001783","disease","OTAR_0000006","therapeutic_area"
"EFO_1001786","disease","MONDO_0045024","therapeutic_area"
"EFO_1001827","disease","EFO_0000618","therapeutic_area"
"EFO_1001827","disease","MONDO_0002025","therapeutic_area"
"EFO_1001917","disease","EFO_0000618","therapeutic_area"
"EFO_1001917","disease","MONDO_0002025","therapeutic_area"
"EFO_1002000","disease","OTAR_0000010","therapeutic_area"
"EFO_1002000","disease","EFO_0000319","therapeutic_area"
"EFO_1002000","disease","OTAR_0000006","therapeutic_area"
"EFO_0004823","disease","GO_0008150","therapeutic_area"
"EFO_0007197","disease","EFO_0010282","therapeutic_area"
"EFO_0007197","disease","MONDO_0045024","therapeutic_area"
"EFO_0009017","disease","OTAR_0000006","therapeutic_area"
"EFO_0009017","disease","EFO_0000618","therapeutic_area"
"EFO_0009017","disease","OTAR_0000018","therapeutic_area"
"EFO_0009017","disease","MONDO_0024458","therapeutic_area"
"EFO_0009146","disease","OTAR_0000018","therapeutic_area"
"EFO_0009298","disease","MONDO_0024297","therapeutic_area"
"EFO_0009298","disease","EFO_0010282","therapeutic_area"
"EFO_0009298","disease","OTAR_0000018","therapeutic_area"
"EFO_0010280","disease","EFO_0000618","therapeutic_area"
"EFO_0010280","disease","MONDO_0002025","therapeutic_area"
"EFO_1000037","disease","EFO_0001379","therapeutic_area"
"EFO_1000037","disease","OTAR_0000010","therapeutic_area"
"EFO_1000037","disease","MONDO_0045024","therapeutic_area"
"EFO_1000598","disease","OTAR_0000010","therapeutic_area"
"EFO_1000598","disease","MONDO_0045024","therapeutic_area"
"EFO_1000792","disease","EFO_0005741","therapeutic_area"
"EFO_1001080","disease","OTAR_0000010","therapeutic_area"
"EFO_1001080","disease","MONDO_0045024","therapeutic_area"
"EFO_1001395","disease","EFO_0000319","therapeutic_area"
"EFO_1001974","disease","OTAR_0000017","therapeutic_area"
"EFO_1001974","disease","EFO_0005741","therapeutic_area"
"EFO_1001974","disease","EFO_0009690","therapeutic_area"
"EFO_1001974","disease","MONDO_0045024","therapeutic_area"
"EFO_1001974","disease","OTAR_0000006","therapeutic_area"
"EFO_0004274","disease","MONDO_0024297","therapeutic_area"
"EFO_0004274","disease","OTAR_0000006","therapeutic_area"
"EFO_0005239","disease","OTAR_0000010","therapeutic_area"
"EFO_0005239","disease","EFO_0000319","therapeutic_area"
"EFO_0006329","disease","GO_0008150","therapeutic_area"
"EFO_0007463","disease","EFO_0005741","therapeutic_area"
"EFO_0007463","disease","EFO_0009690","therapeutic_area"
"EFO_0007533","disease","OTAR_0000010","therapeutic_area"
"EFO_0007533","disease","EFO_0000540","therapeutic_area"
"EFO_0008587","disease","EFO_0000618","therapeutic_area"
"EFO_0008587","disease","MONDO_0002025","therapeutic_area"
"EFO_0009363","disease","EFO_0000618","therapeutic_area"
"EFO_0009363","disease","MONDO_0024458","therapeutic_area"
"EFO_0009584","disease","EFO_0000618","therapeutic_area"
"EFO_0009584","disease","EFO_0000540","therapeutic_area"
"EFO_0010276","disease","OTAR_0000018","therapeutic_area"
"EFO_1000386","disease","EFO_0010282","therapeutic_area"
"EFO_1000386","disease","MONDO_0045024","therapeutic_area"
"EFO_1000623","disease","OTAR_0000017","therapeutic_area"
"EFO_1000623","disease","EFO_0009690","therapeutic_area"
