"source","source_type","target","target_type"
"CHEMBL3039502","drug","ENSG00000171608","gene"
"CHEMBL3301581","drug","ENSG00000160801","gene"
"CHEMBL3707328","drug","ENSG00000175868","gene"
"CHEMBL3707328","drug","ENSG00000110680","gene"
"CHEMBL4298209","drug","ENSG00000048462","gene"
"CHEMBL4298209","drug","ENSG00000101162","gene"
"CHEMBL4298209","drug","ENSG00000261456","gene"
"CHEMBL4298209","drug","ENSG00000104833","gene"
"CHEMBL4298209","drug","ENSG00000137267","gene"
"CHEMBL4298209","drug","ENSG00000188229","gene"
"CHEMBL4298209","drug","ENSG00000196230","gene"
"CHEMBL4298209","drug","ENSG00000137285","gene"
"CHEMBL4298209","drug","ENSG00000258947","gene"
"CHEMBL4298209","drug","ENSG00000176014","gene"
"CHEMBL730","drug","ENSG00000123201","gene"
"CHEMBL730","drug","ENSG00000061918","gene"
"CHEMBL772","drug","ENSG00000165646","gene"
"CHEMBL897","drug","ENSG00000168065","gene"
"CHEMBL897","drug","ENSG00000149452","gene"
"CHEMBL897","drug","ENSG00000197901","gene"
"CHEMBL1068","drug","ENSG00000168356","gene"
"CHEMBL1068","drug","ENSG00000144285","gene"
"CHEMBL1068","drug","ENSG00000183873","gene"
"CHEMBL1068","drug","ENSG00000196876","gene"
"CHEMBL1068","drug","ENSG00000185313","gene"
"CHEMBL1068","drug","ENSG00000136531","gene"
"CHEMBL1068","drug","ENSG00000153253","gene"
"CHEMBL1068","drug","ENSG00000007314","gene"
"CHEMBL1068","drug","ENSG00000136546","gene"
"CHEMBL1068","drug","ENSG00000169432","gene"
"CHEMBL1200562","drug","ENSG00000113580","gene"
"CHEMBL1265","drug","ENSG00000077092","gene"
"CHEMBL1265","drug","ENSG00000131759","gene"
"CHEMBL1265","drug","ENSG00000172819","gene"
"CHEMBL1294","drug","ENSG00000168356","gene"
"CHEMBL1294","drug","ENSG00000144285","gene"
"CHEMBL1294","drug","ENSG00000183873","gene"
"CHEMBL1294","drug","ENSG00000196876","gene"
"CHEMBL1294","drug","ENSG00000185313","gene"
"CHEMBL1294","drug","ENSG00000136531","gene"
"CHEMBL1294","drug","ENSG00000153253","gene"
"CHEMBL1294","drug","ENSG00000007314","gene"
"CHEMBL1294","drug","ENSG00000136546","gene"
"CHEMBL1294","drug","ENSG00000169432","gene"
"CHEMBL1676","drug","ENSG00000113580","gene"
"CHEMBL1908360","drug","ENSG00000088832","gene"
"CHEMBL232201","drug","ENSG00000198668","gene"
"CHEMBL24828","drug","ENSG00000102755","gene"
"CHEMBL24828","drug","ENSG00000146648","gene"
"CHEMBL24828","drug","ENSG00000196411","gene"
"CHEMBL24828","drug","ENSG00000197122","gene"
"CHEMBL24828","drug","ENSG00000133216","gene"
"CHEMBL24828","drug","ENSG00000165731","gene"
"CHEMBL24828","drug","ENSG00000106123","gene"
"CHEMBL24828","drug","ENSG00000116106","gene"
"CHEMBL24828","drug","ENSG00000182580","gene"
"CHEMBL24828","drug","ENSG00000128052","gene"
"CHEMBL24828","drug","ENSG00000141736","gene"
"CHEMBL24828","drug","ENSG00000070886","gene"
"CHEMBL24828","drug","ENSG00000120156","gene"
"CHEMBL24828","drug","ENSG00000044524","gene"
"CHEMBL24828","drug","ENSG00000065361","gene"
"CHEMBL24828","drug","ENSG00000183317","gene"
"CHEMBL24828","drug","ENSG00000037280","gene"
"CHEMBL24828","drug","ENSG00000080224","gene"
"CHEMBL24828","drug","ENSG00000142627","gene"
"CHEMBL24828","drug","ENSG00000135333","gene"
"CHEMBL24828","drug","ENSG00000145242","gene"
"CHEMBL24828","drug","ENSG00000154928","gene"
"CHEMBL24828","drug","ENSG00000146904","gene"
"CHEMBL24828","drug","ENSG00000178568","gene"
"CHEMBL24828","drug","ENSG00000101213","gene"
"CHEMBL3707247","drug","ENSG00000170989","gene"
"CHEMBL3989917","drug","ENSG00000115353","gene"
"CHEMBL4594248","drug","ENSG00000004948","gene"
"CHEMBL896","drug","ENSG00000196639","gene"
"CHEMBL998","drug","ENSG00000196639","gene"
"CHEMBL1175","drug","ENSG00000103546","gene"
"CHEMBL1175","drug","ENSG00000108576","gene"
"CHEMBL1200692","drug","ENSG00000144891","gene"
"CHEMBL1437","drug","ENSG00000120907","gene"
"CHEMBL1437","drug","ENSG00000170214","gene"
"CHEMBL1437","drug","ENSG00000184160","gene"
"CHEMBL1437","drug","ENSG00000171873","gene"
"CHEMBL1437","drug","ENSG00000150594","gene"
"CHEMBL1437","drug","ENSG00000274286","gene"
"CHEMBL1437","drug","ENSG00000188778","gene"
"CHEMBL1437","drug","ENSG00000043591","gene"
"CHEMBL1437","drug","ENSG00000169252","gene"
"CHEMBL160","drug","ENSG00000196262","gene"
"CHEMBL1763","drug","ENSG00000070915","gene"
"CHEMBL180022","drug","ENSG00000146648","gene"
"CHEMBL180022","drug","ENSG00000141736","gene"
"CHEMBL180022","drug","ENSG00000178568","gene"
"CHEMBL207538","drug","ENSG00000022355","gene"
"CHEMBL207538","drug","ENSG00000113327","gene"
"CHEMBL207538","drug","ENSG00000145864","gene"
"CHEMBL207538","drug","ENSG00000166206","gene"
"CHEMBL207538","drug","ENSG00000268089","gene"
"CHEMBL207538","drug","ENSG00000011677","gene"
"CHEMBL207538","drug","ENSG00000145863","gene"
"CHEMBL207538","drug","ENSG00000187730","gene"
"CHEMBL207538","drug","ENSG00000163288","gene"
"CHEMBL207538","drug","ENSG00000186297","gene"
"CHEMBL207538","drug","ENSG00000102287","gene"
"CHEMBL207538","drug","ENSG00000109158","gene"
"CHEMBL207538","drug","ENSG00000151834","gene"
"CHEMBL207538","drug","ENSG00000182256","gene"
"CHEMBL207538","drug","ENSG00000163285","gene"
"CHEMBL207538","drug","ENSG00000094755","gene"
"CHEMBL376897","drug","ENSG00000168539","gene"
"CHEMBL376897","drug","ENSG00000133019","gene"
"CHEMBL428647","drug","ENSG00000101162","gene"
"CHEMBL428647","drug","ENSG00000261456","gene"
"CHEMBL428647","drug","ENSG00000104833","gene"
"CHEMBL428647","drug","ENSG00000137267","gene"
"CHEMBL428647","drug","ENSG00000188229","gene"
"CHEMBL428647","drug","ENSG00000196230","gene"
"CHEMBL428647","drug","ENSG00000137285","gene"
"CHEMBL428647","drug","ENSG00000258947","gene"
"CHEMBL428647","drug","ENSG00000176014","gene"
"CHEMBL4298062","drug","ENSG00000198947","gene"
"CHEMBL95","drug","ENSG00000114200","gene"
"CHEMBL95","drug","ENSG00000087085","gene"
"CHEMBL1200989","drug","ENSG00000113580","gene"
"CHEMBL1201203","drug","ENSG00000168539","gene"
"CHEMBL1201572","drug","ENSG00000232810","gene"
"CHEMBL1237022","drug","ENSG00000160712","gene"
"CHEMBL1451","drug","ENSG00000113580","gene"
"CHEMBL1574","drug","ENSG00000103546","gene"
"CHEMBL1743070","drug","ENSG00000136244","gene"
"CHEMBL1873475","drug","ENSG00000010671","gene"
"CHEMBL3989908","drug","ENSG00000182054","gene"
"CHEMBL4297549","drug","ENSG00000182326","gene"
"CHEMBL4297549","drug","ENSG00000164344","gene"
"CHEMBL4297549","drug","ENSG00000088926","gene"
"CHEMBL4297549","drug","ENSG00000131187","gene"
"CHEMBL527","drug","ENSG00000073756","gene"
"CHEMBL527","drug","ENSG00000095303","gene"
"CHEMBL53418","drug","ENSG00000186350","gene"
"CHEMBL1000","drug","ENSG00000196639","gene"
"CHEMBL1201260","drug","ENSG00000103546","gene"
"CHEMBL1201340","drug","ENSG00000168539","gene"
"CHEMBL1201340","drug","ENSG00000133019","gene"
"CHEMBL1425","drug","ENSG00000128059","gene"
"CHEMBL14370","drug","ENSG00000103546","gene"
"CHEMBL1514","drug","ENSG00000112038","gene"
"CHEMBL2364648","drug","ENSG00000110944","gene"
"CHEMBL277062","drug","ENSG00000151834","gene"
"CHEMBL289469","drug","ENSG00000166736","gene"
"CHEMBL3039598","drug","ENSG00000159640","gene"
"CHEMBL916","drug","ENSG00000259207","gene"
"CHEMBL916","drug","ENSG00000005961","gene"
"CHEMBL1040","drug","ENSG00000111424","gene"
"CHEMBL1200959","drug","ENSG00000196639","gene"
"CHEMBL1201129","drug","ENSG00000119772","gene"
"CHEMBL1201129","drug","ENSG00000130816","gene"
"CHEMBL1201320","drug","ENSG00000105675","gene"
"CHEMBL1214124","drug","ENSG00000125675","gene"
"CHEMBL1214124","drug","ENSG00000155511","gene"
"CHEMBL1214124","drug","ENSG00000120251","gene"
"CHEMBL1214124","drug","ENSG00000152578","gene"
"CHEMBL1241","drug","ENSG00000196639","gene"
"CHEMBL1341","drug","ENSG00000022355","gene"
"CHEMBL1341","drug","ENSG00000113327","gene"
"CHEMBL1341","drug","ENSG00000145864","gene"
"CHEMBL1341","drug","ENSG00000166206","gene"
"CHEMBL1341","drug","ENSG00000268089","gene"
"CHEMBL1341","drug","ENSG00000011677","gene"
"CHEMBL1341","drug","ENSG00000145863","gene"
"CHEMBL1341","drug","ENSG00000187730","gene"
"CHEMBL1341","drug","ENSG00000163288","gene"
"CHEMBL1341","drug","ENSG00000186297","gene"
"CHEMBL1341","drug","ENSG00000102287","gene"
"CHEMBL1341","drug","ENSG00000109158","gene"
"CHEMBL1341","drug","ENSG00000151834","gene"
"CHEMBL1341","drug","ENSG00000182256","gene"
"CHEMBL1341","drug","ENSG00000163285","gene"
"CHEMBL1341","drug","ENSG00000094755","gene"
"CHEMBL1341","drug","ENSG00000145888","gene"
"CHEMBL2104993","drug","ENSG00000166736","gene"
"CHEMBL2104993","drug","ENSG00000108576","gene"
"CHEMBL2104993","drug","ENSG00000178394","gene"
"CHEMBL3707357","drug","ENSG00000112715","gene"
"CHEMBL655","drug","ENSG00000022355","gene"
"CHEMBL655","drug","ENSG00000113327","gene"
"CHEMBL655","drug","ENSG00000011677","gene"
"CHEMBL655","drug","ENSG00000186297","gene"
"CHEMBL655","drug","ENSG00000151834","gene"
"CHEMBL655","drug","ENSG00000182256","gene"
"CHEMBL655","drug","ENSG00000163285","gene"
"CHEMBL787","drug","ENSG00000173198","gene"
"CHEMBL1201573","drug","ENSG00000137070","gene"
"CHEMBL2108184","drug","ENSG00000001626","gene"
"CHEMBL2108184","drug","ENSG00000131620","gene"
"CHEMBL32800","drug","ENSG00000169252","gene"
"CHEMBL397420","drug","ENSG00000167397","gene"
"CHEMBL635","drug","ENSG00000113580","gene"
"CHEMBL1171837","drug","ENSG00000097007","gene"
"CHEMBL1171837","drug","ENSG00000186716","gene"
"CHEMBL1200907","drug","ENSG00000203859","gene"
"CHEMBL1201247","drug","ENSG00000109163","gene"
"CHEMBL1201341","drug","ENSG00000087085","gene"
"CHEMBL1201837","drug","ENSG00000164344","gene"
"CHEMBL1291","drug","ENSG00000043591","gene"
"CHEMBL1291","drug","ENSG00000169252","gene"
"CHEMBL1520","drug","ENSG00000138735","gene"
"CHEMBL2108675","drug","ENSG00000077238","gene"
"CHEMBL568","drug","ENSG00000022355","gene"
"CHEMBL568","drug","ENSG00000113327","gene"
"CHEMBL568","drug","ENSG00000011677","gene"
"CHEMBL568","drug","ENSG00000186297","gene"
"CHEMBL568","drug","ENSG00000151834","gene"
"CHEMBL568","drug","ENSG00000182256","gene"
"CHEMBL568","drug","ENSG00000163285","gene"
"CHEMBL61006","drug","ENSG00000120907","gene"
"CHEMBL61006","drug","ENSG00000103546","gene"
"CHEMBL1201319","drug","ENSG00000120907","gene"
"CHEMBL1201319","drug","ENSG00000170214","gene"
"CHEMBL1201319","drug","ENSG00000171873","gene"
"CHEMBL1201629","drug","ENSG00000171105","gene"
"CHEMBL1201752","drug","ENSG00000101162","gene"
"CHEMBL1201752","drug","ENSG00000261456","gene"
"CHEMBL1201752","drug","ENSG00000104833","gene"
"CHEMBL1201752","drug","ENSG00000137267","gene"
"CHEMBL1201752","drug","ENSG00000188229","gene"
"CHEMBL1201752","drug","ENSG00000196230","gene"
"CHEMBL1201752","drug","ENSG00000137285","gene"
"CHEMBL1201752","drug","ENSG00000258947","gene"
"CHEMBL1201752","drug","ENSG00000176014","gene"
"CHEMBL1237024","drug","ENSG00000014257","gene"
"CHEMBL1303","drug","ENSG00000151577","gene"
"CHEMBL1303","drug","ENSG00000149295","gene"
"CHEMBL1303","drug","ENSG00000069696","gene"
"CHEMBL1595","drug","ENSG00000112038","gene"
"CHEMBL19236","drug","ENSG00000010322","gene"
"CHEMBL2108041","drug","ENSG00000156738","gene"
"CHEMBL2364612","drug","ENSG00000122420","gene"
"CHEMBL271227","drug","ENSG00000148795","gene"
"CHEMBL3218576","drug","ENSG00000121879","gene"
"CHEMBL3218576","drug","ENSG00000171608","gene"
"CHEMBL4101807","drug","ENSG00000188536","gene"
"CHEMBL4101807","drug","ENSG00000244734","gene"
"CHEMBL4101807","drug","ENSG00000206172","gene"
"CHEMBL522038","drug","ENSG00000180210","gene"
"CHEMBL553025","drug","ENSG00000101162","gene"
"CHEMBL553025","drug","ENSG00000261456","gene"
"CHEMBL553025","drug","ENSG00000104833","gene"
"CHEMBL553025","drug","ENSG00000137267","gene"
"CHEMBL553025","drug","ENSG00000188229","gene"
"CHEMBL553025","drug","ENSG00000196230","gene"
"CHEMBL553025","drug","ENSG00000137285","gene"
"CHEMBL553025","drug","ENSG00000258947","gene"
"CHEMBL553025","drug","ENSG00000176014","gene"
"CHEMBL565","drug","ENSG00000186951","gene"
"CHEMBL796","drug","ENSG00000103546","gene"
"CHEMBL796","drug","ENSG00000142319","gene"
"CHEMBL817","drug","ENSG00000006071","gene"
"CHEMBL817","drug","ENSG00000187486","gene"
"CHEMBL98","drug","ENSG00000196591","gene"
"CHEMBL98","drug","ENSG00000094631","gene"
"CHEMBL98","drug","ENSG00000116478","gene"
"CHEMBL98","drug","ENSG00000171720","gene"
"CHEMBL1113","drug","ENSG00000151577","gene"
"CHEMBL1113","drug","ENSG00000149295","gene"
"CHEMBL1113","drug","ENSG00000103546","gene"
"CHEMBL1113","drug","ENSG00000108576","gene"
"CHEMBL1113","drug","ENSG00000069696","gene"
"CHEMBL1113","drug","ENSG00000169676","gene"
"CHEMBL1113","drug","ENSG00000184845","gene"
"CHEMBL1201207","drug","ENSG00000113580","gene"
"CHEMBL1201570","drug","ENSG00000115594","gene"
"CHEMBL1684","drug","ENSG00000070915","gene"
"CHEMBL189","drug","ENSG00000172572","gene"
"CHEMBL22242","drug","ENSG00000149295","gene"
"CHEMBL304902","drug","ENSG00000135914","gene"
"CHEMBL304902","drug","ENSG00000186090","gene"
"CHEMBL304902","drug","ENSG00000166736","gene"
"CHEMBL304902","drug","ENSG00000178084","gene"
"CHEMBL304902","drug","ENSG00000102468","gene"
"CHEMBL304902","drug","ENSG00000147246","gene"
"CHEMBL304902","drug","ENSG00000069696","gene"
"CHEMBL304902","drug","ENSG00000186038","gene"
"CHEMBL304902","drug","ENSG00000149305","gene"
"CHEMBL406","drug","ENSG00000070915","gene"
"CHEMBL418995","drug","ENSG00000149295","gene"
"CHEMBL418995","drug","ENSG00000184845","gene"
"CHEMBL451887","drug","ENSG00000100804","gene"
"CHEMBL525610","drug","ENSG00000160801","gene"
"CHEMBL61593","drug","ENSG00000070915","gene"
"CHEMBL1393","drug","ENSG00000151623","gene"
"CHEMBL1510","drug","ENSG00000179097","gene"
"CHEMBL1510","drug","ENSG00000135312","gene"
"CHEMBL1510","drug","ENSG00000179546","gene"
"CHEMBL189963","drug","ENSG00000135446","gene"
"CHEMBL189963","drug","ENSG00000105810","gene"
"CHEMBL2403108","drug","ENSG00000171094","gene"
"CHEMBL514800","drug","ENSG00000113448","gene"
"CHEMBL514800","drug","ENSG00000065989","gene"
"CHEMBL514800","drug","ENSG00000184588","gene"
"CHEMBL514800","drug","ENSG00000105650","gene"
"CHEMBL1161","drug","ENSG00000113580","gene"
"CHEMBL1201229","drug","ENSG00000087085","gene"
"CHEMBL1224","drug","ENSG00000196639","gene"
"CHEMBL1272","drug","ENSG00000006071","gene"
"CHEMBL1272","drug","ENSG00000187486","gene"
"CHEMBL1743047","drug","ENSG00000146648","gene"
"CHEMBL1751","drug","ENSG00000018625","gene"
"CHEMBL1751","drug","ENSG00000163399","gene"
"CHEMBL1751","drug","ENSG00000132681","gene"
"CHEMBL1751","drug","ENSG00000105409","gene"
"CHEMBL2108581","drug","ENSG00000119888","gene"
"CHEMBL2108581","drug","ENSG00000198851","gene"
"CHEMBL2108581","drug","ENSG00000160654","gene"
"CHEMBL2108581","drug","ENSG00000167286","gene"
"CHEMBL2109065","drug","ENSG00000198734","gene"
"CHEMBL2109065","drug","ENSG00000185010","gene"
"CHEMBL3989949","drug","ENSG00000022355","gene"
"CHEMBL3989949","drug","ENSG00000113327","gene"
"CHEMBL3989949","drug","ENSG00000145864","gene"
"CHEMBL3989949","drug","ENSG00000166206","gene"
"CHEMBL3989949","drug","ENSG00000168356","gene"
"CHEMBL3989949","drug","ENSG00000268089","gene"
"CHEMBL3989949","drug","ENSG00000011677","gene"
"CHEMBL3989949","drug","ENSG00000144285","gene"
"CHEMBL3989949","drug","ENSG00000183873","gene"
"CHEMBL3989949","drug","ENSG00000145863","gene"
"CHEMBL3989949","drug","ENSG00000196876","gene"
"CHEMBL3989949","drug","ENSG00000185313","gene"
"CHEMBL3989949","drug","ENSG00000136531","gene"
"CHEMBL3989949","drug","ENSG00000187730","gene"
"CHEMBL3989949","drug","ENSG00000163288","gene"
"CHEMBL3989949","drug","ENSG00000186297","gene"
"CHEMBL3989949","drug","ENSG00000102287","gene"
"CHEMBL3989949","drug","ENSG00000109158","gene"
"CHEMBL3989949","drug","ENSG00000151834","gene"
"CHEMBL3989949","drug","ENSG00000182256","gene"
"CHEMBL3989949","drug","ENSG00000163285","gene"
"CHEMBL3989949","drug","ENSG00000094755","gene"
"CHEMBL3989949","drug","ENSG00000153253","gene"
"CHEMBL3989949","drug","ENSG00000007314","gene"
"CHEMBL3989949","drug","ENSG00000136546","gene"
"CHEMBL3989949","drug","ENSG00000169432","gene"
"CHEMBL413","drug","ENSG00000088832","gene"
"CHEMBL4297229","drug","ENSG00000132639","gene"
"CHEMBL4297536","drug","ENSG00000118271","gene"
"CHEMBL508102","drug","ENSG00000115705","gene"
"CHEMBL597","drug","ENSG00000120907","gene"
"CHEMBL597","drug","ENSG00000170214","gene"
"CHEMBL597","drug","ENSG00000184160","gene"
"CHEMBL597","drug","ENSG00000171873","gene"
"CHEMBL597","drug","ENSG00000150594","gene"
"CHEMBL597","drug","ENSG00000274286","gene"
"CHEMBL941","drug","ENSG00000113721","gene"
"CHEMBL941","drug","ENSG00000157404","gene"
"CHEMBL941","drug","ENSG00000097007","gene"
"CHEMBL1014","drug","ENSG00000144891","gene"
"CHEMBL1123","drug","ENSG00000168539","gene"
"CHEMBL1123","drug","ENSG00000133019","gene"
"CHEMBL1139","drug","ENSG00000160013","gene"
"CHEMBL1187833","drug","ENSG00000133019","gene"
"CHEMBL1201631","drug","ENSG00000171105","gene"
"CHEMBL1755","drug","ENSG00000166148","gene"
"CHEMBL1755","drug","ENSG00000126895","gene"
"CHEMBL452231","drug","ENSG00000077097","gene"
"CHEMBL452231","drug","ENSG00000131747","gene"
"CHEMBL58","drug","ENSG00000131747","gene"
"CHEMBL715","drug","ENSG00000151577","gene"
"CHEMBL715","drug","ENSG00000102468","gene"
"CHEMBL715","drug","ENSG00000147246","gene"
"CHEMBL715","drug","ENSG00000149295","gene"
"CHEMBL715","drug","ENSG00000069696","gene"
"CHEMBL1042","drug","ENSG00000111424","gene"
"CHEMBL1072","drug","ENSG00000074803","gene"
"CHEMBL1112","drug","ENSG00000102468","gene"
"CHEMBL1112","drug","ENSG00000149295","gene"
"CHEMBL1112","drug","ENSG00000178394","gene"
"CHEMBL1166","drug","ENSG00000180210","gene"
"CHEMBL1201","drug","ENSG00000102468","gene"
"CHEMBL1201","drug","ENSG00000149295","gene"
"CHEMBL1201439","drug","ENSG00000134460","gene"
"CHEMBL1201533","drug","ENSG00000165409","gene"
"CHEMBL1201584","drug","ENSG00000259207","gene"
"CHEMBL17157","drug","ENSG00000196639","gene"
"CHEMBL1752","drug","ENSG00000172572","gene"
"CHEMBL1752","drug","ENSG00000113448","gene"
"CHEMBL1752","drug","ENSG00000065989","gene"
"CHEMBL1752","drug","ENSG00000184588","gene"
"CHEMBL1752","drug","ENSG00000105650","gene"
"CHEMBL2107857","drug","ENSG00000116678","gene"
"CHEMBL3183075","drug","ENSG00000113749","gene"
"CHEMBL35","drug","ENSG00000074803","gene"
"CHEMBL488","drug","ENSG00000140459","gene"
"CHEMBL488","drug","ENSG00000137869","gene"
"CHEMBL1180725","drug","ENSG00000168539","gene"
"CHEMBL1180725","drug","ENSG00000133019","gene"
"CHEMBL1180725","drug","ENSG00000181072","gene"
"CHEMBL1200686","drug","ENSG00000088832","gene"
"CHEMBL1200862","drug","ENSG00000180176","gene"
"CHEMBL1396","drug","ENSG00000101204","gene"
"CHEMBL1396","drug","ENSG00000160716","gene"
"CHEMBL1549","drug","ENSG00000113580","gene"
"CHEMBL1587","drug","ENSG00000070915","gene"
"CHEMBL1639","drug","ENSG00000143839","gene"
"CHEMBL2218896","drug","ENSG00000118432","gene"
"CHEMBL3936761","drug","ENSG00000010671","gene"
"CHEMBL409","drug","ENSG00000169083","gene"
"CHEMBL434","drug","ENSG00000188778","gene"
"CHEMBL434","drug","ENSG00000043591","gene"
"CHEMBL434","drug","ENSG00000169252","gene"
"CHEMBL480","drug","ENSG00000105675","gene"
"CHEMBL639","drug","ENSG00000196639","gene"
"CHEMBL717","drug","ENSG00000082175","gene"
"CHEMBL1071","drug","ENSG00000073756","gene"
"CHEMBL1071","drug","ENSG00000095303","gene"
"CHEMBL1200622","drug","ENSG00000111424","gene"
"CHEMBL1201170","drug","ENSG00000082701","gene"
"CHEMBL1201170","drug","ENSG00000133731","gene"
"CHEMBL1201170","drug","ENSG00000105723","gene"
"CHEMBL1505","drug","ENSG00000179097","gene"
"CHEMBL1505","drug","ENSG00000135312","gene"
"CHEMBL1505","drug","ENSG00000179546","gene"
"CHEMBL1750","drug","ENSG00000106628","gene"
"CHEMBL1750","drug","ENSG00000100479","gene"
"CHEMBL1750","drug","ENSG00000146143","gene"
"CHEMBL1750","drug","ENSG00000077514","gene"
"CHEMBL1750","drug","ENSG00000167325","gene"
"CHEMBL1750","drug","ENSG00000148229","gene"
"CHEMBL1750","drug","ENSG00000177084","gene"
"CHEMBL1750","drug","ENSG00000175482","gene"
"CHEMBL1750","drug","ENSG00000062822","gene"
"CHEMBL1750","drug","ENSG00000101868","gene"
"CHEMBL1750","drug","ENSG00000198056","gene"
"CHEMBL1750","drug","ENSG00000014138","gene"
"CHEMBL3237547","drug","ENSG00000158825","gene"
"CHEMBL34259","drug","ENSG00000228716","gene"
"CHEMBL431","drug","ENSG00000159640","gene"
"CHEMBL461522","drug","ENSG00000073756","gene"
"CHEMBL461522","drug","ENSG00000095303","gene"
"CHEMBL807","drug","ENSG00000273079","gene"
"CHEMBL807","drug","ENSG00000198785","gene"
"CHEMBL807","drug","ENSG00000176884","gene"
"CHEMBL807","drug","ENSG00000183454","gene"
"CHEMBL807","drug","ENSG00000105464","gene"
"CHEMBL807","drug","ENSG00000116032","gene"
"CHEMBL807","drug","ENSG00000161509","gene"
"CHEMBL1089221","drug","ENSG00000158125","gene"
"CHEMBL1201146","drug","ENSG00000082175","gene"
"CHEMBL1201662","drug","ENSG00000180210","gene"
"CHEMBL1201825","drug","ENSG00000112715","gene"
"CHEMBL1237026","drug","ENSG00000106128","gene"
"CHEMBL1311","drug","ENSG00000123201","gene"
"CHEMBL1311","drug","ENSG00000061918","gene"
"CHEMBL1389","drug","ENSG00000082175","gene"
"CHEMBL248702","drug","ENSG00000135914","gene"
"CHEMBL248702","drug","ENSG00000158748","gene"
"CHEMBL248702","drug","ENSG00000186090","gene"
"CHEMBL248702","drug","ENSG00000166736","gene"
"CHEMBL248702","drug","ENSG00000178084","gene"
"CHEMBL248702","drug","ENSG00000102468","gene"
"CHEMBL248702","drug","ENSG00000147246","gene"
"CHEMBL248702","drug","ENSG00000168830","gene"
"CHEMBL248702","drug","ENSG00000179097","gene"
"CHEMBL248702","drug","ENSG00000148680","gene"
"CHEMBL248702","drug","ENSG00000178394","gene"
"CHEMBL248702","drug","ENSG00000135312","gene"
"CHEMBL248702","drug","ENSG00000186038","gene"
"CHEMBL248702","drug","ENSG00000164270","gene"
"CHEMBL248702","drug","ENSG00000157219","gene"
"CHEMBL248702","drug","ENSG00000179546","gene"
"CHEMBL248702","drug","ENSG00000149305","gene"
"CHEMBL517","drug","ENSG00000168356","gene"
"CHEMBL517","drug","ENSG00000144285","gene"
"CHEMBL517","drug","ENSG00000183873","gene"
"CHEMBL517","drug","ENSG00000196876","gene"
"CHEMBL517","drug","ENSG00000185313","gene"
"CHEMBL517","drug","ENSG00000136531","gene"
"CHEMBL517","drug","ENSG00000153253","gene"
"CHEMBL517","drug","ENSG00000007314","gene"
"CHEMBL517","drug","ENSG00000136546","gene"
"CHEMBL517","drug","ENSG00000169432","gene"
"CHEMBL770","drug","ENSG00000120907","gene"
"CHEMBL770","drug","ENSG00000170214","gene"
"CHEMBL770","drug","ENSG00000184160","gene"
"CHEMBL770","drug","ENSG00000171873","gene"
"CHEMBL770","drug","ENSG00000113749","gene"
"CHEMBL770","drug","ENSG00000150594","gene"
"CHEMBL770","drug","ENSG00000274286","gene"
"CHEMBL770","drug","ENSG00000196639","gene"
"CHEMBL829","drug","ENSG00000196639","gene"
"CHEMBL89598","drug","ENSG00000183044","gene"
"CHEMBL1095777","drug","ENSG00000169252","gene"
"CHEMBL1096882","drug","ENSG00000106628","gene"
"CHEMBL1096882","drug","ENSG00000100479","gene"
"CHEMBL1096882","drug","ENSG00000146143","gene"
"CHEMBL1096882","drug","ENSG00000077514","gene"
"CHEMBL1096882","drug","ENSG00000167325","gene"
"CHEMBL1096882","drug","ENSG00000148229","gene"
"CHEMBL1096882","drug","ENSG00000177084","gene"
"CHEMBL1096882","drug","ENSG00000175482","gene"
"CHEMBL1096882","drug","ENSG00000062822","gene"
"CHEMBL1096882","drug","ENSG00000101868","gene"
"CHEMBL1096882","drug","ENSG00000198056","gene"
"CHEMBL1096882","drug","ENSG00000014138","gene"
"CHEMBL1200689","drug","ENSG00000123201","gene"
"CHEMBL1200689","drug","ENSG00000061918","gene"
"CHEMBL1201192","drug","ENSG00000142319","gene"
"CHEMBL2048028","drug","ENSG00000160255","gene"
"CHEMBL2048028","drug","ENSG00000005844","gene"
"CHEMBL27","drug","ENSG00000043591","gene"
"CHEMBL27","drug","ENSG00000169252","gene"
"CHEMBL3833389","drug","ENSG00000116329","gene"
"CHEMBL3833389","drug","ENSG00000112038","gene"
"CHEMBL3833389","drug","ENSG00000082556","gene"
"CHEMBL644","drug","ENSG00000102468","gene"
"CHEMBL644","drug","ENSG00000120907","gene"
"CHEMBL644","drug","ENSG00000147246","gene"
"CHEMBL644","drug","ENSG00000149295","gene"
"CHEMBL644","drug","ENSG00000170214","gene"
"CHEMBL644","drug","ENSG00000103546","gene"
"CHEMBL644","drug","ENSG00000171873","gene"
"CHEMBL644","drug","ENSG00000196639","gene"
"CHEMBL73234","drug","ENSG00000147955","gene"
"CHEMBL1059","drug","ENSG00000153956","gene"
"CHEMBL1095","drug","ENSG00000168356","gene"
"CHEMBL1095","drug","ENSG00000144285","gene"
"CHEMBL1095","drug","ENSG00000183873","gene"
"CHEMBL1095","drug","ENSG00000196876","gene"
"CHEMBL1095","drug","ENSG00000185313","gene"
"CHEMBL1095","drug","ENSG00000136531","gene"
"CHEMBL1095","drug","ENSG00000153253","gene"
"CHEMBL1095","drug","ENSG00000007314","gene"
"CHEMBL1095","drug","ENSG00000136546","gene"
"CHEMBL1095","drug","ENSG00000169432","gene"
"CHEMBL1200645","drug","ENSG00000131747","gene"
