radboudsource,sourceguid,target,targetguid
CHEMBL2108278,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL2108278,ENSG00000198947,http://purl.uniprot.org/uniprot/P48357
CHEMBL2109092,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL2109092,ENSG00000187266,http://purl.uniprot.org/uniprot/P36888
CHEMBL521,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL521,ENSG00000073756,http://purl.uniprot.org/uniprot/P14778
CHEMBL521,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL521,ENSG00000095303,http://purl.uniprot.org/uniprot/P10253
CHEMBL6,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL6,ENSG00000073756,http://purl.uniprot.org/uniprot/P14778
CHEMBL6,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL6,ENSG00000095303,http://purl.uniprot.org/uniprot/P10253
CHEMBL603,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL603,ENSG00000173198,http://purl.uniprot.org/uniprot/P60880
CHEMBL1172,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1172,ENSG00000196639,http://purl.uniprot.org/uniprot/P47870
CHEMBL1194,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1194,ENSG00000168356,http://purl.uniprot.org/uniprot/P16499
CHEMBL1194,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1194,ENSG00000144285,http://purl.uniprot.org/uniprot/P23415
CHEMBL1194,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1194,ENSG00000183873,http://purl.uniprot.org/uniprot/P12109
CHEMBL1194,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1194,ENSG00000196876,http://purl.uniprot.org/uniprot/Q13370
CHEMBL1194,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1194,ENSG00000185313,http://purl.uniprot.org/uniprot/P12821
CHEMBL1194,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1194,ENSG00000136531,http://purl.uniprot.org/uniprot/P03923
CHEMBL1194,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1194,ENSG00000153253,http://purl.uniprot.org/uniprot/P10912
CHEMBL1194,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1194,ENSG00000007314,http://purl.uniprot.org/uniprot/O15230
CHEMBL1194,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1194,ENSG00000136546,http://purl.uniprot.org/uniprot/Q13547
CHEMBL1194,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1194,ENSG00000169432,http://purl.uniprot.org/uniprot/P48549
CHEMBL1201236,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1201236,ENSG00000132437,http://purl.uniprot.org/uniprot/Q9UM73
CHEMBL1201325,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1201325,ENSG00000168539,http://purl.uniprot.org/uniprot/P08123
CHEMBL1201325,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1201325,ENSG00000133019,http://purl.uniprot.org/uniprot/P10600
CHEMBL1201608,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1201608,ENSG00000198851,http://purl.uniprot.org/uniprot/P26010
CHEMBL1770248,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1770248,ENSG00000140675,http://purl.uniprot.org/uniprot/P10827
CHEMBL2105741,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL2105741,ENSG00000126934,http://purl.uniprot.org/uniprot/Q13621
CHEMBL2105741,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL2105741,ENSG00000169032,http://purl.uniprot.org/uniprot/P39060
CHEMBL373742,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL373742,ENSG00000198049,http://purl.uniprot.org/uniprot/Q02643
CHEMBL373742,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL373742,ENSG00000166148,http://purl.uniprot.org/uniprot/O00329
CHEMBL373742,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL373742,ENSG00000126895,http://purl.uniprot.org/uniprot/P08572
CHEMBL4297537,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL4297537,ENSG00000118271,http://purl.uniprot.org/uniprot/P07333
CHEMBL53,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL53,ENSG00000151577,http://purl.uniprot.org/uniprot/P21728
CHEMBL53,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL53,ENSG00000149295,http://purl.uniprot.org/uniprot/P00533
CHEMBL53,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL53,ENSG00000069696,http://purl.uniprot.org/uniprot/P49841
CHEMBL59,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL59,ENSG00000043591,http://purl.uniprot.org/uniprot/P00533
CHEMBL657,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL657,ENSG00000196639,http://purl.uniprot.org/uniprot/P47870
CHEMBL1229517,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1229517,ENSG00000157764,http://purl.uniprot.org/uniprot/P54760
CHEMBL1305,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1305,ENSG00000196639,http://purl.uniprot.org/uniprot/P47870
CHEMBL3545189,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL3545189,ENSG00000164344,http://purl.uniprot.org/uniprot/P42262
CHEMBL388590,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL388590,ENSG00000197891,http://purl.uniprot.org/uniprot/P01584
CHEMBL408403,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL408403,ENSG00000144891,http://purl.uniprot.org/uniprot/P00797
CHEMBL799,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL799,ENSG00000172572,http://purl.uniprot.org/uniprot/P02452
CHEMBL841,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL841,ENSG00000112038,http://purl.uniprot.org/uniprot/P02679
CHEMBL94081,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL94081,ENSG00000095303,http://purl.uniprot.org/uniprot/P10253
CHEMBL953,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL953,ENSG00000093010,http://purl.uniprot.org/uniprot/P48058
CHEMBL1023,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1023,ENSG00000204231,http://purl.uniprot.org/uniprot/P49840
CHEMBL1023,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1023,ENSG00000143171,http://purl.uniprot.org/uniprot/O95477
CHEMBL1023,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1023,ENSG00000186350,http://purl.uniprot.org/uniprot/P15121
CHEMBL1201534,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1201534,ENSG00000117601,http://purl.uniprot.org/uniprot/P56524
CHEMBL1201835,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1201835,ENSG00000113302,http://purl.uniprot.org/uniprot/P07766
CHEMBL1370,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1370,ENSG00000113580,http://purl.uniprot.org/uniprot/P60880
CHEMBL1378,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1378,ENSG00000149295,http://purl.uniprot.org/uniprot/P00533
CHEMBL1734,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1734,ENSG00000133019,http://purl.uniprot.org/uniprot/P10600
CHEMBL1734,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1734,ENSG00000181072,http://purl.uniprot.org/uniprot/P02462
CHEMBL3187723,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL3187723,ENSG00000126934,http://purl.uniprot.org/uniprot/Q13621
CHEMBL3187723,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL3187723,ENSG00000169032,http://purl.uniprot.org/uniprot/P39060
CHEMBL479,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL479,ENSG00000151577,http://purl.uniprot.org/uniprot/P21728
CHEMBL479,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL479,ENSG00000102468,http://purl.uniprot.org/uniprot/P05023
CHEMBL479,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL479,ENSG00000147246,http://purl.uniprot.org/uniprot/P06213
CHEMBL479,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL479,ENSG00000149295,http://purl.uniprot.org/uniprot/P00533
CHEMBL479,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL479,ENSG00000069696,http://purl.uniprot.org/uniprot/P49841
CHEMBL839,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL839,ENSG00000188778,http://purl.uniprot.org/uniprot/Q13956
CHEMBL839,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL839,ENSG00000043591,http://purl.uniprot.org/uniprot/P00533
CHEMBL839,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL839,ENSG00000169252,http://purl.uniprot.org/uniprot/Q01955
CHEMBL1079,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1079,ENSG00000184160,http://purl.uniprot.org/uniprot/P01137
CHEMBL1079,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1079,ENSG00000150594,http://purl.uniprot.org/uniprot/P35499
CHEMBL1079,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1079,ENSG00000274286,http://purl.uniprot.org/uniprot/P00439
CHEMBL1201134,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1201134,ENSG00000114859,http://purl.uniprot.org/uniprot/P02462
CHEMBL1201668,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1201668,ENSG00000169418,http://purl.uniprot.org/uniprot/Q99062
CHEMBL1201836,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1201836,ENSG00000156738,http://purl.uniprot.org/uniprot/P05106
CHEMBL1614701,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1614701,ENSG00000126934,http://purl.uniprot.org/uniprot/Q13621
CHEMBL1614701,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1614701,ENSG00000169032,http://purl.uniprot.org/uniprot/P39060
CHEMBL220491,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL220491,ENSG00000104267,http://purl.uniprot.org/uniprot/P41180
CHEMBL277474,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL277474,ENSG00000095303,http://purl.uniprot.org/uniprot/P10253
CHEMBL454,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL454,ENSG00000145864,http://purl.uniprot.org/uniprot/Q05513
CHEMBL454,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL454,ENSG00000166206,http://purl.uniprot.org/uniprot/P08514
CHEMBL454,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL454,ENSG00000163288,http://purl.uniprot.org/uniprot/P12821
CHEMBL535,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL535,ENSG00000102755,http://purl.uniprot.org/uniprot/P22607
CHEMBL535,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL535,ENSG00000122025,http://purl.uniprot.org/uniprot/P09619
CHEMBL535,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL535,ENSG00000182578,http://purl.uniprot.org/uniprot/O00555
CHEMBL535,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL535,ENSG00000113721,http://purl.uniprot.org/uniprot/P53420
CHEMBL535,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL535,ENSG00000165731,http://purl.uniprot.org/uniprot/Q9Y233
CHEMBL535,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL535,ENSG00000157404,http://purl.uniprot.org/uniprot/P09619
CHEMBL535,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL535,ENSG00000134853,http://purl.uniprot.org/uniprot/P11511
CHEMBL535,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL535,ENSG00000128052,http://purl.uniprot.org/uniprot/P06881
CHEMBL535,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL535,ENSG00000037280,http://purl.uniprot.org/uniprot/Q03181
CHEMBL569,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL569,ENSG00000168356,http://purl.uniprot.org/uniprot/P16499
CHEMBL569,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL569,ENSG00000144285,http://purl.uniprot.org/uniprot/P23415
CHEMBL569,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL569,ENSG00000183873,http://purl.uniprot.org/uniprot/P12109
CHEMBL569,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL569,ENSG00000196876,http://purl.uniprot.org/uniprot/Q13370
CHEMBL569,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL569,ENSG00000185313,http://purl.uniprot.org/uniprot/P12821
CHEMBL569,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL569,ENSG00000136531,http://purl.uniprot.org/uniprot/P03923
CHEMBL569,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL569,ENSG00000153253,http://purl.uniprot.org/uniprot/P10912
CHEMBL569,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL569,ENSG00000007314,http://purl.uniprot.org/uniprot/O15230
CHEMBL569,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL569,ENSG00000136546,http://purl.uniprot.org/uniprot/Q13547
CHEMBL569,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL569,ENSG00000169432,http://purl.uniprot.org/uniprot/P48549
CHEMBL117785,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL117785,ENSG00000165646,http://purl.uniprot.org/uniprot/P17787
CHEMBL1201213,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1201213,ENSG00000169252,http://purl.uniprot.org/uniprot/Q01955
CHEMBL1201232,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1201232,ENSG00000168539,http://purl.uniprot.org/uniprot/P08123
CHEMBL1201232,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1201232,ENSG00000133019,http://purl.uniprot.org/uniprot/P10600
CHEMBL1201560,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1201560,ENSG00000159110,http://purl.uniprot.org/uniprot/O00329
CHEMBL1201560,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1201560,ENSG00000142166,http://purl.uniprot.org/uniprot/Q00534
CHEMBL1279,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1279,ENSG00000135312,http://purl.uniprot.org/uniprot/Q9UQD0
CHEMBL1279,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1279,ENSG00000179546,http://purl.uniprot.org/uniprot/Q15858
CHEMBL193,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL193,ENSG00000151067,http://purl.uniprot.org/uniprot/Q71U36
CHEMBL193,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL193,ENSG00000157388,http://purl.uniprot.org/uniprot/P29317
CHEMBL193,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL193,ENSG00000102001,http://purl.uniprot.org/uniprot/P35354
CHEMBL193,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL193,ENSG00000081248,http://purl.uniprot.org/uniprot/Q9UM73
CHEMBL23,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL23,ENSG00000151067,http://purl.uniprot.org/uniprot/Q71U36
CHEMBL23,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL23,ENSG00000157388,http://purl.uniprot.org/uniprot/P29317
CHEMBL23,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL23,ENSG00000102001,http://purl.uniprot.org/uniprot/P35354
CHEMBL23,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL23,ENSG00000081248,http://purl.uniprot.org/uniprot/Q9UM73
CHEMBL3545110,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL3545110,ENSG00000135446,http://purl.uniprot.org/uniprot/P48357
CHEMBL3545110,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL3545110,ENSG00000105810,http://purl.uniprot.org/uniprot/P28340
CHEMBL511142,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL511142,ENSG00000112038,http://purl.uniprot.org/uniprot/P02679
CHEMBL511142,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL511142,ENSG00000082556,http://purl.uniprot.org/uniprot/P25101
CHEMBL633,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL633,ENSG00000055118,http://purl.uniprot.org/uniprot/P20138
CHEMBL86,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL86,ENSG00000166736,http://purl.uniprot.org/uniprot/P07202
CHEMBL86,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL86,ENSG00000149295,http://purl.uniprot.org/uniprot/P00533
CHEMBL86,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL86,ENSG00000164270,http://purl.uniprot.org/uniprot/P22607
CHEMBL1201187,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1201187,ENSG00000160791,http://purl.uniprot.org/uniprot/P62937
CHEMBL1219,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1219,ENSG00000105675,http://purl.uniprot.org/uniprot/P31639
CHEMBL1422,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1422,ENSG00000197635,http://purl.uniprot.org/uniprot/P00533
CHEMBL1621597,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1621597,ENSG00000133019,http://purl.uniprot.org/uniprot/P10600
CHEMBL1743034,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1743034,ENSG00000112115,http://purl.uniprot.org/uniprot/Q08881
CHEMBL442,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL442,ENSG00000120907,http://purl.uniprot.org/uniprot/O43924
CHEMBL442,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL442,ENSG00000170214,http://purl.uniprot.org/uniprot/P10912
CHEMBL442,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL442,ENSG00000184160,http://purl.uniprot.org/uniprot/P01137
CHEMBL442,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL442,ENSG00000171873,http://purl.uniprot.org/uniprot/P18545
CHEMBL442,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL442,ENSG00000150594,http://purl.uniprot.org/uniprot/P35499
CHEMBL442,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL442,ENSG00000274286,http://purl.uniprot.org/uniprot/P00439
CHEMBL442,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL442,ENSG00000179546,http://purl.uniprot.org/uniprot/Q15858
CHEMBL524004,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL524004,ENSG00000168539,http://purl.uniprot.org/uniprot/P08123
CHEMBL524004,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL524004,ENSG00000133019,http://purl.uniprot.org/uniprot/P10600
CHEMBL546,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL546,ENSG00000043591,http://purl.uniprot.org/uniprot/P00533
CHEMBL546,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL546,ENSG00000169252,http://purl.uniprot.org/uniprot/Q01955
CHEMBL94,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL94,ENSG00000087085,http://purl.uniprot.org/uniprot/P05107
CHEMBL95889,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL95889,ENSG00000145692,http://purl.uniprot.org/uniprot/P30556
CHEMBL95889,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL95889,ENSG00000132840,http://purl.uniprot.org/uniprot/P09758
CHEMBL963,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL963,ENSG00000116329,http://purl.uniprot.org/uniprot/P47989
CHEMBL963,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL963,ENSG00000112038,http://purl.uniprot.org/uniprot/P02679
CHEMBL963,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL963,ENSG00000082556,http://purl.uniprot.org/uniprot/P25101
CHEMBL1201353,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1201353,ENSG00000196639,http://purl.uniprot.org/uniprot/P47870
CHEMBL1201823,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1201823,ENSG00000121594,http://purl.uniprot.org/uniprot/P02462
CHEMBL1201823,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1201823,ENSG00000114013,http://purl.uniprot.org/uniprot/P01137
CHEMBL1399,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1399,ENSG00000137869,http://purl.uniprot.org/uniprot/P00747
CHEMBL1621,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1621,ENSG00000102468,http://purl.uniprot.org/uniprot/P05023
CHEMBL1621,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1621,ENSG00000149295,http://purl.uniprot.org/uniprot/P00533
CHEMBL1743049,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1743049,ENSG00000134853,http://purl.uniprot.org/uniprot/P11511
CHEMBL19019,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL19019,ENSG00000116329,http://purl.uniprot.org/uniprot/P47989
CHEMBL19019,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL19019,ENSG00000112038,http://purl.uniprot.org/uniprot/P02679
CHEMBL19019,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL19019,ENSG00000082556,http://purl.uniprot.org/uniprot/P25101
CHEMBL2146883,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL2146883,ENSG00000126934,http://purl.uniprot.org/uniprot/Q13621
CHEMBL2146883,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL2146883,ENSG00000169032,http://purl.uniprot.org/uniprot/P39060
CHEMBL3301612,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL3301612,ENSG00000157764,http://purl.uniprot.org/uniprot/P54760
CHEMBL41355,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL41355,ENSG00000184156,http://purl.uniprot.org/uniprot/P10276
CHEMBL41355,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL41355,ENSG00000053918,http://purl.uniprot.org/uniprot/P10721
CHEMBL41355,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL41355,ENSG00000117013,http://purl.uniprot.org/uniprot/P62942
CHEMBL41355,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL41355,ENSG00000075043,http://purl.uniprot.org/uniprot/P01375
CHEMBL41355,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL41355,ENSG00000185760,http://purl.uniprot.org/uniprot/Q9H252
CHEMBL701,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL701,ENSG00000136928,http://purl.uniprot.org/uniprot/P03923
CHEMBL701,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL701,ENSG00000204681,http://purl.uniprot.org/uniprot/P43116
CHEMBL1002,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1002,ENSG00000169252,http://purl.uniprot.org/uniprot/Q01955
CHEMBL1201334,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1201334,ENSG00000109163,http://purl.uniprot.org/uniprot/P04049
CHEMBL1201414,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1201414,ENSG00000117601,http://purl.uniprot.org/uniprot/P56524
CHEMBL1201564,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1201564,ENSG00000027697,http://purl.uniprot.org/uniprot/P20273
CHEMBL1201564,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1201564,ENSG00000159128,http://purl.uniprot.org/uniprot/P56524
CHEMBL1201830,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1201830,ENSG00000125538,http://purl.uniprot.org/uniprot/P49840
CHEMBL1760,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1760,ENSG00000169252,http://purl.uniprot.org/uniprot/Q01955
CHEMBL2107869,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL2107869,ENSG00000171105,http://purl.uniprot.org/uniprot/P05106
CHEMBL2216870,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL2216870,ENSG00000171608,http://purl.uniprot.org/uniprot/P12931
CHEMBL3989843,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL3989843,ENSG00000189221,http://purl.uniprot.org/uniprot/O43674
CHEMBL3989843,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL3989843,ENSG00000069535,http://purl.uniprot.org/uniprot/O00555
CHEMBL4297522,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL4297522,ENSG00000077782,http://purl.uniprot.org/uniprot/P08572
CHEMBL4297522,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL4297522,ENSG00000066468,http://purl.uniprot.org/uniprot/P04150
CHEMBL4297522,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL4297522,ENSG00000068078,http://purl.uniprot.org/uniprot/P05231
CHEMBL4298047,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL4298047,ENSG00000177455,http://purl.uniprot.org/uniprot/P37288
CHEMBL485253,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL485253,ENSG00000135914,http://purl.uniprot.org/uniprot/P22894
CHEMBL485253,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL485253,ENSG00000147246,http://purl.uniprot.org/uniprot/P06213
CHEMBL485253,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL485253,ENSG00000178394,http://purl.uniprot.org/uniprot/Q07343
CHEMBL578,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL578,ENSG00000159640,http://purl.uniprot.org/uniprot/P28222
CHEMBL93645,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL93645,ENSG00000073756,http://purl.uniprot.org/uniprot/P14778
CHEMBL1201580,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1201580,ENSG00000232810,http://purl.uniprot.org/uniprot/P30531
CHEMBL1290,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1290,ENSG00000043591,http://purl.uniprot.org/uniprot/P00533
CHEMBL1290,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1290,ENSG00000169252,http://purl.uniprot.org/uniprot/Q01955
CHEMBL1464,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1464,ENSG00000167397,http://purl.uniprot.org/uniprot/O75762
CHEMBL16,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL16,ENSG00000168356,http://purl.uniprot.org/uniprot/P16499
CHEMBL16,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL16,ENSG00000144285,http://purl.uniprot.org/uniprot/P23415
